species,lineage,IUCN_status,captivity_flag,left_time_boundary_0,right_time_boundary_0,lambda_0,left_time_boundary_1,right_time_boundary_1,lambda_1,left_time_boundary_2,right_time_boundary_2,lambda_2,left_time_boundary_3,right_time_boundary_3,lambda_3,left_time_boundary_4,right_time_boundary_4,lambda_4,left_time_boundary_5,right_time_boundary_5,lambda_5,left_time_boundary_6,right_time_boundary_6,lambda_6,left_time_boundary_7,right_time_boundary_7,lambda_7,left_time_boundary_8,right_time_boundary_8,lambda_8,left_time_boundary_9,right_time_boundary_9,lambda_9,left_time_boundary_10,right_time_boundary_10,lambda_10,left_time_boundary_11,right_time_boundary_11,lambda_11,left_time_boundary_12,right_time_boundary_12,lambda_12,left_time_boundary_13,right_time_boundary_13,lambda_13,left_time_boundary_14,right_time_boundary_14,lambda_14,left_time_boundary_15,right_time_boundary_15,lambda_15,left_time_boundary_16,right_time_boundary_16,lambda_16,left_time_boundary_17,right_time_boundary_17,lambda_17,left_time_boundary_18,right_time_boundary_18,lambda_18,left_time_boundary_19,right_time_boundary_19,lambda_19,left_time_boundary_20,right_time_boundary_20,lambda_20,left_time_boundary_21,right_time_boundary_21,lambda_21,left_time_boundary_22,right_time_boundary_22,lambda_22,left_time_boundary_23,right_time_boundary_23,lambda_23,left_time_boundary_24,right_time_boundary_24,lambda_24,left_time_boundary_25,right_time_boundary_25,lambda_25,left_time_boundary_26,right_time_boundary_26,lambda_26,left_time_boundary_27,right_time_boundary_27,lambda_27,left_time_boundary_28,right_time_boundary_28,lambda_28,left_time_boundary_29,right_time_boundary_29,lambda_29,left_time_boundary_30,right_time_boundary_30,lambda_30,left_time_boundary_31,right_time_boundary_31,lambda_31
Rhinolophus_perniger,,,,0.0,5.85898e-05,126.799,5.85898e-05,0.000127125,126.799,0.000127125,0.000207295,71.1732,0.000207295,0.000301073,82.7434,0.000301073,0.00041077,105.353,0.00041077,0.000539088,143.48,0.000539088,0.000689187,154.978,0.000689187,0.000864767,167.066,0.000864767,0.00107015,183.825,0.00107015,0.0013104,210.8,0.0013104,0.00159143,244.302,0.00159143,0.00192016,278.188,0.00192016,0.0023047,306.722,0.0023047,0.00275451,330.879,0.00275451,0.00328068,355.391,0.00328068,0.00389617,382.549,0.00389617,0.00461613,409.02,0.00461613,0.00545831,424.906,0.00545831,0.00644345,416.797,0.00644345,0.00759581,376.789,0.00759581,0.00894379,311.648,0.00894379,0.0105206,240.241,0.0105206,0.012365,178.546,0.012365,0.0145226,129.861,0.0145226,0.0170464,91.8317,0.0170464,0.0199986,66.2605,0.0199986,0.023452,55.7061,0.023452,0.0274915,111.945,0.0274915,0.0322168,111.945,0.0322168,0.0377442,7.64092,0.0377442,0.0442099,7.64092,0.0442099,inf,7.64092
Rhinolophus_trifoliatus,Mammals,NT,no,0.0,5.1118e-05,210.272,5.1118e-05,0.000110913,210.272,0.000110913,0.000180859,727.875,0.000180859,0.000262678,561.802,0.000262678,0.000358385,307.519,0.000358385,0.000470339,173.44,0.000470339,0.000601297,127.386,0.000601297,0.000754486,109.416,0.000754486,0.000933678,106.35,0.000933678,0.00114329,110.957,0.00114329,0.00138848,124.942,0.00138848,0.00167529,155.439,0.00167529,0.00201079,208.603,0.00201079,0.00240324,291.273,0.00240324,0.00286231,405.969,0.00286231,0.0033993,538.599,0.0033993,0.00402745,644.227,0.00402745,0.00476223,665.561,0.00476223,0.00562173,588.656,0.00562173,0.00662714,459.488,0.00662714,0.00780321,340.892,0.00780321,0.00917893,254.051,0.00917893,0.0107882,185.146,0.0107882,0.0126706,125.085,0.0126706,0.0148725,79.4382,0.0148725,0.0174483,53.1477,0.0174483,0.0204612,45.4482,0.0204612,0.0239856,137.091,0.0239856,0.0281083,137.091,0.0281083,0.0329308,7.61609,0.0329308,0.0385719,7.61609,0.0385719,inf,7.61609
Rhinolophus_yonghoiseni,Mammals,DD/NE,no,0.0,1.53344e-05,907.151,1.53344e-05,3.32718e-05,907.151,3.32718e-05,5.42541e-05,4097.43,5.42541e-05,7.87982e-05,3996.31,7.87982e-05,0.000107509,3032.47,0.000107509,0.000141093,2328.85,0.000141093,0.000180377,1903.67,0.000180377,0.000226331,1570.76,0.000226331,0.000280085,1306.55,0.000280085,0.000342964,1140.35,0.000342964,0.000416516,1062.79,0.000416516,0.000502554,1044.48,0.000502554,0.000603197,1049.17,0.000603197,0.000720925,1038.89,0.000720925,0.000858636,994.73,0.000858636,0.00101972,923.147,0.00101972,0.00120816,843.0,0.00120816,0.00142857,769.234,0.00142857,0.00168641,706.547,0.00168641,0.00198801,653.177,0.00198801,0.00234081,605.806,0.00234081,0.0027535,562.503,0.0027535,0.00323624,523.026,0.00323624,0.00380092,487.954,0.00380092,0.00446147,456.125,0.00446147,0.00523413,422.521,0.00523413,0.00613796,380.927,0.00613796,0.00719522,361.379,0.00719522,0.00843194,361.379,0.00843194,0.00987859,16.6094,0.00987859,0.0115708,16.6094,0.0115708,inf,16.6094
Rhinophrynus_dorsalis,Amphibians,LC,no,0.0,3.07041e-05,3310.42,3.07041e-05,6.66202e-05,3310.42,6.66202e-05,0.000108633,638.267,0.000108633,0.000157778,642.616,0.000157778,0.000215264,1039.47,0.000215264,0.00028251,1665.9,0.00028251,0.00036117,2169.68,0.00036117,0.000453182,1883.41,0.000453182,0.000560814,1232.35,0.000560814,0.000686716,768.465,0.000686716,0.000833991,513.537,0.000833991,0.00100626,379.605,0.00100626,0.00120778,309.212,0.00120778,0.00144351,271.768,0.00144351,0.00171925,251.133,0.00171925,0.00204179,238.915,0.00204179,0.00241909,231.832,0.00241909,0.00286044,226.592,0.00286044,0.0033767,220.35,0.0033767,0.0039806,211.832,0.0039806,0.00468701,200.686,0.00468701,0.00551333,187.163,0.00551333,0.00647992,171.702,0.00647992,0.00761059,154.648,0.00761059,0.00893319,137.144,0.00893319,0.0104803,123.127,0.0104803,0.01229,121.448,0.01229,0.014407,269.329,0.014407,0.0168833,269.329,0.0168833,0.0197799,16.2168,0.0197799,0.0231682,16.2168,0.0231682,inf,16.2168
Rhinopoma_microphyllum,Mammals,LC,no,0.0,1.45669e-05,6244.82,1.45669e-05,3.16064e-05,6244.82,3.16064e-05,5.15385e-05,690.133,5.15385e-05,7.4854e-05,757.783,7.4854e-05,0.000102127,1911.93,0.000102127,0.00013403,3229.56,0.00013403,0.000171349,3047.01,0.000171349,0.000215002,2360.47,0.000215002,0.000266065,2070.46,0.000266065,0.000325797,2107.93,0.000325797,0.000395668,2146.11,0.000395668,0.000477399,1941.55,0.000477399,0.000573004,1537.54,0.000573004,0.000684839,1141.5,0.000684839,0.000815657,861.525,0.000815657,0.000968682,688.483,0.000968682,0.00114768,585.487,0.00114768,0.00135707,527.85,0.00135707,0.001602,505.118,0.001602,0.0018885,510.877,0.0018885,0.00222364,538.846,0.00222364,0.00261567,574.937,0.00261567,0.00307425,588.236,0.00307425,0.00361067,548.703,0.00361067,0.00423815,458.811,0.00423815,0.00497214,356.889,0.00497214,0.00583073,291.798,0.00583073,0.00683506,613.88,0.00683506,0.00800988,613.88,0.00800988,0.00938412,26.0284,0.00938412,0.0109916,26.0284,0.0109916,inf,26.0284
Rhynchocyon_petersi,Mammals,LC,likely,0.0,1.30997e-05,1442.23,1.30997e-05,2.8423e-05,1442.23,2.8423e-05,4.63475e-05,632.544,4.63475e-05,6.73146e-05,1780.82,6.73146e-05,9.18409e-05,1981.0,9.18409e-05,0.000120531,1690.09,0.000120531,0.00015409,1816.13,0.00015409,0.000193347,2226.71,0.000193347,0.000239267,2840.63,0.000239267,0.000292982,3645.87,0.000292982,0.000355816,4428.87,0.000355816,0.000429315,4335.95,0.000429315,0.000515291,2935.8,0.000515291,0.000615861,1620.0,0.000615861,0.000733503,1047.92,0.000733503,0.000871115,874.104,0.000871115,0.00103209,802.964,0.00103209,0.00122038,709.988,0.00122038,0.00144064,603.181,0.00144064,0.00169829,535.933,0.00169829,0.00199967,523.913,0.00199967,0.00235222,538.041,0.00235222,0.00276461,528.334,0.00276461,0.003247,456.921,0.003247,0.00381128,340.434,0.00381128,0.00447134,238.591,0.00447134,0.00524345,196.924,0.00524345,0.00614663,832.326,0.00614663,0.00720311,832.326,0.00720311,0.00843894,14.2841,0.00843894,0.00988455,14.2841,0.00988455,inf,14.2841
Rhynchonycteris_naso,Mammals,LC,no,0.0,1.96854e-05,2125.11,1.96854e-05,4.27124e-05,2125.11,4.27124e-05,6.96482e-05,1940.32,6.96482e-05,0.000101156,1335.1,0.000101156,0.000138013,1025.37,0.000138013,0.000181126,1074.15,0.000181126,0.000231558,1206.54,0.000231558,0.00029055,1254.7,0.00029055,0.000359556,1167.03,0.000359556,0.000440276,1040.92,0.000440276,0.000534698,959.294,0.000534698,0.000645149,932.457,0.000645149,0.000774348,941.852,0.000774348,0.000925479,965.33,0.000925479,0.00110226,982.943,0.00110226,0.00130906,979.5,0.00130906,0.00155096,944.906,0.00155096,0.00183392,867.877,0.00183392,0.00216491,746.16,0.00216491,0.00255209,605.477,0.00255209,0.00300499,482.305,0.00300499,0.00353477,391.964,0.00353477,0.00415449,328.023,0.00415449,0.0048794,280.793,0.0048794,0.00572736,245.62,0.00572736,0.00671926,223.422,0.00671926,0.00787954,223.799,0.00787954,0.00923678,506.722,0.00923678,0.0108244,506.722,0.0108244,0.0126815,14.8612,0.0126815,0.0148539,14.8612,0.0148539,inf,14.8612
Rhynochetos_jubatus,Birds,LC,yes,0.0,4.2902e-05,2183.45,4.2902e-05,9.30866e-05,2183.45,9.30866e-05,0.00015179,89.516,0.00015179,0.000220458,210.609,0.000220458,0.000300783,271.122,0.000300783,0.000394743,289.256,0.000394743,0.000504653,313.859,0.000504653,0.00063322,358.093,0.00063322,0.00078361,409.721,0.00078361,0.00095953,464.605,0.00095953,0.00116531,524.506,0.00116531,0.00140603,584.431,0.00140603,0.0016876,637.757,0.0016876,0.00201697,679.614,0.00201697,0.00240226,704.263,0.00240226,0.00285294,705.55,0.00285294,0.00338013,685.303,0.00338013,0.00399681,647.041,0.00399681,0.00471817,580.671,0.00471817,0.00556198,466.813,0.00556198,0.00654903,315.131,0.00654903,0.00770363,190.576,0.00770363,0.00905422,121.053,0.00905422,0.0106341,84.0118,0.0106341,0.0124821,55.401,0.0124821,0.0146438,33.5404,0.0146438,0.0171725,23.335,0.0171725,0.0201305,33.0512,0.0201305,0.0235905,33.0512,0.0235905,0.0276379,55.4723,0.0276379,0.0323724,55.4723,0.0323724,inf,55.4723
Rissa_tridactyla,Birds,VU,no,0.0,3.05014e-05,304.767,3.05014e-05,6.61803e-05,304.767,6.61803e-05,0.000107916,179.45,0.000107916,0.000156736,219.11,0.000156736,0.000213843,248.242,0.000213843,0.000280644,299.811,0.000280644,0.000358785,352.505,0.000358785,0.00045019,401.678,0.00045019,0.000557111,435.327,0.000557111,0.000682182,470.225,0.000682182,0.000828484,516.437,0.000828484,0.00099962,577.562,0.00099962,0.00119981,659.068,0.00119981,0.00143398,762.765,0.00143398,0.00170789,881.662,0.00170789,0.00202831,994.909,0.00202831,0.00240312,1071.73,0.00240312,0.00284155,1079.82,0.00284155,0.0033544,1004.23,0.0033544,0.00395431,868.631,0.00395431,0.00465606,703.608,0.00465606,0.00547692,528.601,0.00547692,0.00643713,350.683,0.00643713,0.00756034,177.495,0.00756034,0.00887421,68.7337,0.00887421,0.0104111,28.2633,0.0104111,0.0122089,19.1089,0.0122089,0.0143118,75.3815,0.0143118,0.0167718,75.3815,0.0167718,0.0196493,28.4398,0.0196493,0.0230153,28.4398,0.0230153,inf,28.4398
Rutilus_rutilus,Ray-finned fishes,LC,no,0.0,3.9587e-05,3662.11,3.9587e-05,8.58939e-05,3662.11,8.58939e-05,0.000140061,1435.58,0.000140061,0.000203424,738.547,0.000203424,0.000277542,448.195,0.000277542,0.000364242,320.247,0.000364242,0.000465659,274.876,0.000465659,0.000584291,264.92,0.000584291,0.000723062,267.274,0.000723062,0.000885389,271.506,0.000885389,0.00107527,276.809,0.00107527,0.00129738,283.258,0.00129738,0.0015572,288.711,0.0015572,0.00186112,292.158,0.00186112,0.00221664,293.275,0.00221664,0.0026325,290.397,0.0026325,0.00311895,281.591,0.00311895,0.00368798,266.948,0.00368798,0.0043536,248.503,0.0043536,0.00513221,229.191,0.00513221,0.00604299,210.531,0.00604299,0.00710838,191.356,0.00710838,0.00835461,169.487,0.00835461,0.00981239,143.632,0.00981239,0.0115176,115.093,0.0115176,0.0135123,88.2866,0.0135123,0.0158456,69.4815,0.0158456,0.018575,87.3156,0.018575,0.0217677,87.3156,0.0217677,0.0255024,7.75706,0.0255024,0.029871,7.75706,0.029871,inf,7.75706
Saccopteryx_bilineata,Mammals,LC,no,0.0,2.05053e-05,1846.34,2.05053e-05,4.44913e-05,1846.34,4.44913e-05,7.2549e-05,1166.21,7.2549e-05,0.000105369,581.116,0.000105369,0.000143761,525.068,0.000143761,0.00018867,631.742,0.00018867,0.000241202,743.627,0.000241202,0.000302651,777.819,0.000302651,0.000374531,806.532,0.000374531,0.000458613,839.121,0.000458613,0.000556968,835.411,0.000556968,0.000672019,797.995,0.000672019,0.000806599,764.755,0.000806599,0.000964024,766.325,0.000964024,0.00114817,814.529,0.00114817,0.00136358,910.136,0.00136358,0.00161555,1037.99,0.00161555,0.0019103,1154.12,0.0019103,0.00225508,1190.97,0.00225508,0.00265838,1096.47,0.00265838,0.00313015,889.939,0.00313015,0.00368199,659.609,0.00368199,0.00432752,463.578,0.00432752,0.00508262,305.336,0.00508262,0.0059659,184.389,0.0059659,0.00699911,111.312,0.00699911,0.00820772,86.7798,0.00820772,0.00962148,269.472,0.00962148,0.0112752,269.472,0.0112752,0.0132097,26.9827,0.0132097,0.0154726,26.9827,0.0154726,inf,26.9827
Saccopteryx_leptura,Mammals,LC,no,0.0,4.04263e-05,3079.64,4.04263e-05,8.7715e-05,3079.64,8.7715e-05,0.000143031,596.122,0.000143031,0.000207737,639.274,0.000207737,0.000283426,548.678,0.000283426,0.000371964,519.096,0.000371964,0.000475532,349.48,0.000475532,0.000596679,238.021,0.000596679,0.000738392,215.021,0.000738392,0.00090416,240.641,0.00090416,0.00109807,300.364,0.00109807,0.00132489,380.124,0.00132489,0.00159022,448.746,0.00159022,0.00190058,476.248,0.00190058,0.00226363,457.79,0.00226363,0.00268831,412.005,0.00268831,0.00318508,356.857,0.00318508,0.00376617,302.508,0.00376617,0.00444591,256.024,0.00444591,0.00524102,222.355,0.00524102,0.00617111,205.235,0.00617111,0.00725909,204.761,0.00725909,0.00853174,215.199,0.00853174,0.0100204,226.326,0.0100204,0.0117618,226.746,0.0117618,0.0137988,211.843,0.0137988,0.0161816,193.046,0.0161816,0.0189688,274.656,0.0189688,0.0222292,274.656,0.0222292,0.0260431,14.9669,0.0260431,0.0305043,14.9669,0.0305043,inf,14.9669
Saimiri_boliviensis,Mammals,LC,likely,0.0,1.46791e-05,8773.69,1.46791e-05,3.185e-05,8773.69,3.185e-05,5.19357e-05,13163.8,5.19357e-05,7.54309e-05,6670.97,7.54309e-05,0.000102914,3761.37,0.000102914,0.000135063,2505.85,0.000135063,0.000172669,2066.71,0.000172669,0.000216659,1974.92,0.000216659,0.000268116,1938.76,0.000268116,0.000328308,1785.18,0.000328308,0.000398717,1543.33,0.000398717,0.000481078,1314.45,0.000481078,0.00057742,1150.94,0.00057742,0.000690117,1041.71,0.000690117,0.000821943,948.115,0.000821943,0.000976147,846.532,0.000976147,0.00115653,740.748,0.00115653,0.00136753,652.387,0.00136753,0.00161434,599.838,0.00161434,0.00190306,588.694,0.00190306,0.00224078,615.601,0.00224078,0.00263583,669.415,0.00263583,0.00309794,725.289,0.00309794,0.0036385,736.809,0.0036385,0.00427081,635.884,0.00427081,0.00501046,400.022,0.00501046,0.00587566,188.872,0.00587566,0.00688774,117.645,0.00688774,0.00807161,117.645,0.00807161,0.00945644,37.2671,0.00945644,0.0110764,37.2671,0.0110764,inf,37.2671
Salarias_fasciatus,Ray-finned fishes,LC,no,0.0,5.54307e-05,194.91,5.54307e-05,0.000120271,194.91,0.000120271,0.000196118,232.843,0.000196118,0.000284839,131.745,0.000284839,0.000388621,103.771,0.000388621,0.00051002,111.354,0.00051002,0.000652027,134.897,0.000652027,0.000818139,175.76,0.000818139,0.00101245,234.969,0.00101245,0.00123974,303.287,0.00123974,0.00150562,366.824,0.00150562,0.00181663,414.836,0.00181663,0.00218043,443.711,0.00218043,0.00260599,448.314,0.00260599,0.00310379,422.812,0.00310379,0.00368609,372.165,0.00368609,0.00436723,314.513,0.00436723,0.005164,266.273,0.005164,0.00609602,232.036,0.00609602,0.00718625,208.402,0.00718625,0.00846155,191.493,0.00846155,0.00995333,178.767,0.00995333,0.0116983,166.112,0.0116983,0.0137396,148.371,0.0137396,0.0161273,123.447,0.0161273,0.0189203,95.7004,0.0189203,0.0221875,73.567,0.0221875,0.0260092,98.2237,0.0260092,0.0304797,98.2237,0.0304797,0.0357091,5.93576,0.0357091,0.0418261,5.93576,0.0418261,inf,5.93576
Salminus_brasiliensis,Ray-finned fishes,DD/NE,no,0.0,4.1576e-05,319.79,4.1576e-05,9.02096e-05,319.79,9.02096e-05,0.000147099,613.825,0.000147099,0.000213645,528.44,0.000213645,0.000291487,549.713,0.000291487,0.000382543,634.8,0.000382543,0.000489055,688.508,0.000489055,0.000613649,694.206,0.000613649,0.000759391,668.528,0.000759391,0.000929874,648.96,0.000929874,0.0011293,644.78,0.0011293,0.00136257,649.459,0.00136257,0.00163544,652.85,0.00163544,0.00195463,639.196,0.00195463,0.00232801,594.329,0.00232801,0.00276477,517.359,0.00276477,0.00327566,421.437,0.00327566,0.00387328,325.371,0.00387328,0.00457234,241.313,0.00457234,0.00539008,174.125,0.00539008,0.00634662,122.66,0.00634662,0.00746553,84.2624,0.00746553,0.00877438,57.5472,0.00877438,0.0103054,39.8925,0.0103054,0.0120963,28.7819,0.0120963,0.0141913,23.2141,0.0141913,0.0166418,23.8525,0.0166418,0.0195083,70.8674,0.0195083,0.0228614,70.8674,0.0228614,0.0267837,17.0689,0.0267837,0.0313718,17.0689,0.0313718,inf,17.0689
Salmo_trutta,Ray-finned fishes,LC,no likely,0.0,2.66209e-05,311.962,2.66209e-05,5.77608e-05,311.962,5.77608e-05,9.41866e-05,1244.81,9.41866e-05,0.000136796,1268.49,0.000136796,0.000186638,1370.17,0.000186638,0.00024494,1428.19,0.00024494,0.00031314,1348.51,0.00031314,0.000392916,1181.41,0.000392916,0.000486235,1017.18,0.000486235,0.000595394,913.377,0.000595394,0.000723083,848.796,0.000723083,0.000872447,800.547,0.000872447,0.00104717,765.974,0.00104717,0.00125154,745.204,0.00125154,0.00149061,726.412,0.00149061,0.00177027,692.568,0.00177027,0.00209739,627.58,0.00209739,0.00248004,520.73,0.00248004,0.00292765,388.925,0.00292765,0.00345124,267.53,0.00345124,0.00406371,176.132,0.00406371,0.00478014,114.182,0.00478014,0.00561819,74.6847,0.00561819,0.0065985,51.1821,0.0065985,0.00774522,38.5282,0.00774522,0.00908659,34.0197,0.00908659,0.0106557,38.765,0.0106557,0.0124911,126.993,0.0124911,0.0146381,126.993,0.0146381,0.0171495,19.5558,0.0171495,0.0200872,19.5558,0.0200872,inf,19.5558
Sarcophilus_harrisii,Mammals,EN,likely,0.0,1.06027e-05,34155.6,1.06027e-05,2.30052e-05,34155.6,2.30052e-05,3.75131e-05,25957.3,3.75131e-05,5.44836e-05,5883.93,5.44836e-05,7.43349e-05,2816.51,7.43349e-05,9.75559e-05,1886.68,9.75559e-05,0.000124719,1446.62,0.000124719,0.000156492,1223.2,0.000156492,0.00019366,1101.85,0.00019366,0.000237136,1044.37,0.000237136,0.000287993,1034.85,0.000287993,0.000347482,1041.05,0.000347482,0.00041707,1052.89,0.00041707,0.00049847,1066.0,0.00049847,0.000593688,1070.03,0.000593688,0.00070507,1061.05,0.00070507,0.000835358,1038.18,0.000835358,0.000987762,1000.24,0.000987762,0.00116604,952.609,0.00116604,0.00137458,894.534,0.00137458,0.00161851,808.742,0.00161851,0.00190386,677.45,0.00190386,0.00223764,508.22,0.00223764,0.00262808,338.232,0.00262808,0.0030848,204.445,0.0030848,0.00361905,120.68,0.00361905,0.00424398,81.943,0.00424398,0.004975,162.783,0.004975,0.00583011,162.783,0.00583011,0.00683037,21.7019,0.00683037,0.00800043,21.7019,0.00800043,inf,21.7019
Sardina_pilchardus,Ray-finned fishes,LC,no,0.0,6.90206e-05,457.533,6.90206e-05,0.000149757,457.533,0.000149757,0.000244199,81.3085,0.000244199,0.000354673,107.866,0.000354673,0.000483899,141.708,0.000483899,0.000635061,199.922,0.000635061,0.000811883,282.159,0.000811883,0.00101872,374.732,0.00101872,0.00126067,450.069,0.00126067,0.00154369,470.694,0.00154369,0.00187475,422.163,0.00187475,0.00226201,339.736,0.00226201,0.00271501,265.086,0.00271501,0.0032449,212.871,0.0032449,0.00386474,180.393,0.00386474,0.0045898,160.439,0.0045898,0.00543794,147.611,0.00543794,0.00643005,138.636,0.00643005,0.00759057,131.311,0.00759057,0.00894809,124.301,0.00894809,0.010536,116.446,0.010536,0.0123936,106.107,0.0123936,0.0145664,92.5604,0.0145664,0.0171081,76.8727,0.0171081,0.0200812,61.0699,0.0200812,0.023559,47.3323,0.023559,0.0276271,37.9353,0.0276271,0.0323858,41.3142,0.0323858,0.0379523,41.3142,0.0379523,0.0444638,6.30994,0.0444638,0.0520805,6.30994,0.0520805,inf,6.30994
Scardinius_erythrophthalmus,Ray-finned fishes,LC,no,0.0,1.82049e-05,3505.18,1.82049e-05,3.95001e-05,3505.18,3.95001e-05,6.44101e-05,5061.44,6.44101e-05,9.35486e-05,1743.12,9.35486e-05,0.000127633,1558.36,0.000127633,0.000167504,1615.33,0.000167504,0.000214143,1652.09,0.000214143,0.000268698,1733.11,0.000268698,0.000332515,1822.0,0.000332515,0.000407164,1841.51,0.000407164,0.000494485,1746.96,0.000494485,0.000596629,1568.22,0.000596629,0.000716112,1362.74,0.000716112,0.000855876,1157.41,0.000855876,0.00101937,940.349,0.00101937,0.00121061,726.675,0.00121061,0.00143431,553.813,0.00143431,0.00169599,423.935,0.00169599,0.00200209,322.587,0.00200209,0.00236015,245.03,0.00236015,0.00277899,185.393,0.00277899,0.00326893,138.064,0.00326893,0.00384204,102.357,0.00384204,0.00451243,76.746,0.00451243,0.00529662,59.6647,0.00529662,0.00621393,51.0685,0.00621393,0.00728694,53.0714,0.00728694,0.00854211,142.054,0.00854211,0.0100103,142.054,0.0100103,0.0117278,19.3962,0.0117278,0.0137368,19.3962,0.0137368,inf,19.3962
Scatophagus_argus,Ray-finned fishes,LC,no,0.0,4.94923e-05,58.8009,4.94923e-05,0.000107386,58.8009,0.000107386,0.000175107,69.3995,0.000175107,0.000254323,70.6024,0.000254323,0.000346987,81.7394,0.000346987,0.00045538,103.27,0.00045538,0.000582173,134.315,0.000582173,0.00073049,170.89,0.00073049,0.000903982,210.817,0.000903982,0.00110693,256.092,0.00110693,0.00134432,306.179,0.00134432,0.00162201,357.367,0.00162201,0.00194684,405.115,0.00194684,0.0023268,444.254,0.0023268,0.00277127,469.516,0.00277127,0.00329119,476.803,0.00329119,0.00389936,464.416,0.00389936,0.00461077,433.994,0.00461077,0.00544294,391.74,0.00544294,0.00641637,345.072,0.00641637,0.00755504,297.83,0.00755504,0.00888699,251.225,0.00888699,0.0104451,206.178,0.0104451,0.0122676,163.134,0.0122676,0.0143995,123.188,0.0143995,0.0168933,89.2616,0.0168933,0.0198104,64.4389,0.0198104,0.0232228,50.4634,0.0232228,0.0272143,50.4634,0.0272143,0.0318834,4.91583,0.0318834,0.0373451,4.91583,0.0373451,inf,4.91583
Sciurus_carolinensis,Mammals,LC,no,0.0,3.02736e-05,1436.52,3.02736e-05,6.56861e-05,1436.52,6.56861e-05,0.00010711,1233.57,0.00010711,0.000155565,538.922,0.000155565,0.000212246,481.572,0.000212246,0.000278548,800.143,0.000278548,0.000356105,1087.13,0.000356105,0.000446828,841.15,0.000446828,0.00055295,567.342,0.00055295,0.000677087,450.814,0.000677087,0.000822296,446.091,0.000822296,0.000992155,525.273,0.000992155,0.00119085,671.635,0.00119085,0.00142327,832.683,0.00142327,0.00169514,900.117,0.00169514,0.00201316,812.943,0.00201316,0.00238517,652.064,0.00238517,0.00282033,518.7,0.00282033,0.00332935,441.533,0.00332935,0.00392478,405.578,0.00392478,0.00462129,385.431,0.00462129,0.00543602,357.788,0.00543602,0.00638906,313.875,0.00638906,0.00750388,260.969,0.00750388,0.00880793,208.203,0.00880793,0.0103334,162.059,0.0103334,0.0121177,132.761,0.0121177,0.014205,235.153,0.014205,0.0166465,235.153,0.0166465,0.0195025,29.3968,0.0195025,0.0228434,29.3968,0.0228434,inf,29.3968
Sciurus_vulgaris,Mammals,LC,no,0.0,1.88821e-05,1367.96,1.88821e-05,4.09695e-05,1367.96,4.09695e-05,6.68062e-05,2795.93,6.68062e-05,9.70287e-05,2717.5,9.70287e-05,0.000132381,2207.36,0.000132381,0.000173735,1720.91,0.000173735,0.000222109,1453.67,0.000222109,0.000278694,1352.69,0.000278694,0.000344885,1311.87,0.000344885,0.000422311,1260.27,0.000422311,0.00051288,1183.85,0.00051288,0.000618824,1091.14,0.000618824,0.000742751,994.182,0.000742751,0.000887715,906.062,0.000887715,0.00105729,834.808,0.00105729,0.00125564,782.271,0.00125564,0.00148767,746.428,0.00148767,0.00175909,722.256,0.00175909,0.00207657,703.507,0.00207657,0.00244795,684.601,0.00244795,0.00288237,661.346,0.00288237,0.00339054,629.69,0.00339054,0.00398497,582.749,0.00398497,0.0046803,513.507,0.0046803,0.00549366,423.918,0.00549366,0.00644509,326.391,0.00644509,0.00755802,239.837,0.00755802,0.00885988,201.076,0.00885988,0.0103827,201.076,0.0103827,0.0121641,25.2904,0.0121641,0.0142478,25.2904,0.0142478,inf,25.2904
Scleropages_formosus,Ray-finned fishes,DD/NE,no,0.0,2.37333e-05,314.528,2.37333e-05,5.14953e-05,314.528,5.14953e-05,8.397e-05,1992.29,8.397e-05,0.000121957,1411.61,0.000121957,0.000166393,907.355,0.000166393,0.000218371,884.699,0.000218371,0.000279173,894.457,0.000279173,0.000350296,857.349,0.000350296,0.000433492,808.889,0.000433492,0.00053081,758.806,0.00053081,0.000644649,712.03,0.000644649,0.000777811,672.967,0.000777811,0.000933578,637.188,0.000933578,0.00111579,601.676,0.00111579,0.00132892,572.701,0.00132892,0.00157824,556.212,0.00157824,0.00186988,549.122,0.00186988,0.00221103,544.561,0.00221103,0.00261008,536.191,0.00261008,0.00307688,516.896,0.00307688,0.00362291,478.636,0.00362291,0.00426163,419.414,0.00426163,0.00500878,346.644,0.00500878,0.00588275,270.051,0.00588275,0.00690508,201.775,0.00690508,0.00810095,153.336,0.00810095,0.00949982,133.354,0.00949982,0.0111361,305.06,0.0111361,0.0130502,305.06,0.0130502,0.0152892,11.1531,0.0152892,0.0179083,11.1531,0.0179083,inf,11.1531
