"","IUCN","Generations","median_Ne","lq_Ne","uq_Ne"
"759","NT",1237453.99959026,1079878.19783741,658292.920025687,1861361.44390728
"760","NT",1307158.71531952,1079878.19783741,728897.813715717,1861361.44390728
"761","NT",1380789.83752248,1344928.96333802,768777.769059357,2250879.08097127
"762","NT",1458568.53728686,1441629.58603056,839921.688108968,2409693.92762078
"763","NT",1540728.44407684,1594959.50672126,862326.943709594,2409693.92762078
"764","NT",1627516.34750269,1689460.74093567,962585.532364867,2829160.87528289
"765","NT",1719192.93862039,1689460.74093567,1124657.48392653,3250481.90911779
"766","NT",1816033.59298813,1979659.97515025,1124657.48392653,3273696.41043115
"767","NT",1918329.19783157,2013299.26272535,1124657.48392653,3273696.41043115
"768","NT",2026387.02580277,2013299.26272535,1124657.48392653,3273696.41043115
"769","NT",2140531.65795702,2013299.26272535,1146790.85196602,3273696.41043115
"770","NT",2261105.95872035,2489560.52459544,1432675.05999921,3273696.41043115
"771","NT",2388472.10577594,2489560.52459544,1432675.05999921,3398105.26699747
"772","NT",2523012.67796328,2489560.52459544,1432675.05999921,3398105.26699747
"773","NT",2665131.80445767,2489560.52459544,1432675.05999921,3398105.26699747
"774","NT",2815256.37868204,2489560.52459544,1432675.05999921,3398105.26699747
"775","NT",2973837.3405974,2489560.52459544,1432675.05999921,3398105.26699747
"776","NT",3141351.03122351,2489560.52459544,1432675.05999921,3398105.26699747
"777","NT",3318300.62345865,2489560.52459544,1432675.05999921,3398105.26699747
"778","NT",3505217.6334962,2489560.52459544,1432675.05999921,3398105.26699747
"779","NT",3702663.51737791,2489560.52459544,1432675.05999921,3398105.26699747
"780","NT",3911231.35747976,2489560.52459544,1432675.05999921,3398105.26699747
"781","NT",4131547.64399609,2489560.52459544,1432675.05999921,3398105.26699747
"782","NT",4364274.15677314,2489560.52459544,1432675.05999921,3398105.26699747
"783","NT",4610109.95314469,2489560.52459544,1432675.05999921,3398105.26699747
"784","NT",4869793.46774079,2489560.52459544,1432675.05999921,3398105.26699747
"785","NT",5144104.73057679,2489560.52459544,1432675.05999921,3398105.26699747
"786","NT",5433867.71008563,2489560.52459544,1432675.05999921,3398105.26699747
"787","NT",5739952.78813084,2489560.52459544,1432675.05999921,3398105.26699747
"788","NT",6063279.37443508,2489560.52459544,1432675.05999921,3398105.26699747
"789","NT",6404818.66827714,2489560.52459544,1432675.05999921,3398105.26699747
"790","NT",6765596.57575294,2489560.52459544,1432675.05999921,3398105.26699747
"791","NT",7146696.79136328,2489560.52459544,1432675.05999921,3398105.26699747
"792","NT",7549264.05318486,2489560.52459544,1432675.05999921,3398105.26699747
"793","NT",7974507.58140217,2489560.52459544,1432675.05999921,3398105.26699747
"794","NT",8423704.710529,2489560.52459544,1432675.05999921,3398105.26699747
"795","NT",8898204.72622986,2489560.52459544,1432675.05999921,3398105.26699747
"796","NT",9399432.91826609,2489560.52459544,1432675.05999921,3398105.26699747
"797","NT",9928894.86174112,2489560.52459544,1432675.05999921,3398105.26699747
"798","NT",10488180.9395045,2489560.52459544,1432675.05999921,3398105.26699747
"799","NT",11078971.1192989,2489560.52459544,1432675.05999921,3398105.26699747
"800","NT",11703040,2489560.52459544,1432675.05999921,3398105.26699747
"801","LC",214.9048,61225.4253442079,27800.4841755736,271511.36446245
"802","LC",227.010201896001,61225.4253442079,27800.4841755736,271511.36446245
"803","LC",239.797490632425,61225.4253442079,27800.4841755736,271511.36446245
"804","LC",253.305076306444,61225.4253442079,27800.4841755736,271511.36446245
"805","LC",267.573532622853,61225.4253442079,27800.4841755736,271511.36446245
"806","LC",282.645718768218,61225.4253442079,27800.4841755736,271511.36446245
"807","LC",298.56690815009,61225.4253442079,27800.4841755736,271511.36446245
"808","LC",315.384924387993,61225.4253442079,27800.4841755736,271511.36446245
"809","LC",333.15028496466,61225.4253442079,27800.4841755736,271511.36446245
"810","LC",351.916352969025,61225.4253442079,27800.4841755736,271511.36446245
"811","LC",371.739497386762,61225.4253442079,27800.4841755736,271511.36446245
"812","LC",392.679262419857,61225.4253442079,27800.4841755736,271511.36446245
"813","LC",414.798546343797,61225.4253442079,27800.4841755736,271511.36446245
"814","LC",438.163790439641,61225.4253442079,27800.4841755736,271511.36446245
"815","LC",462.845178568463,61225.4253442079,27800.4841755736,271511.36446245
"816","LC",488.916847987656,61225.4253442079,27800.4841755736,271511.36446245
"817","LC",516.457112042328,61225.4253442079,27800.4841755736,271511.36446245
"818","LC",545.548695400728,61225.4253442079,27800.4841755736,271511.36446245
"819","LC",576.278982540265,61225.4253442079,27800.4841755736,271511.36446245
"820","LC",608.740280230538,61225.4253442079,27800.4841755736,271511.36446245
"821","LC",643.030094801803,61225.4253442079,27800.4841755736,271511.36446245
"822","LC",679.251425031744,61225.4253442079,27800.4841755736,271511.36446245
"823","LC",717.513071530289,61225.4253442079,27800.4841755736,271511.36446245
"824","LC",757.929963551818,61225.4253442079,27800.4841755736,271511.36446245
"825","LC",800.62350421641,61225.4253442079,27800.4841755736,271511.36446245
"826","LC",845.721935177116,61225.4253442079,27800.4841755736,268944.234716411
"827","LC",893.360721828612,61225.4253442079,27800.4841755736,268944.234716411
"828","LC",943.682960214339,60759.9926709314,27595.8902149446,268944.234716411
"829","LC",996.839806854351,60759.9926709314,27595.8902149446,268944.234716411
"830","LC",1052.99093278501,60759.9926709314,27595.8902149446,268944.234716411
"831","LC",1112.30500317435,60759.9926709314,27323.3615366791,268944.234716411
"832","LC",1174.96018395374,60029.3127680062,27323.3615366791,268944.234716411
"833","LC",1241.14467698768,60029.3127680062,27073.8450897129,263626.199107091
"834","LC",1311.05728538925,59242.6638727627,27073.8450897129,263626.199107091
"835","LC",1384.90801067932,59242.6638727627,26860.8800299682,263626.199107091
"836","LC",1462.91868358315,59242.6638727627,26566.8059557268,259543.714434134
"837","LC",1545.32363035932,57920.383926449,26566.8059557268,259543.714434134
"838","LC",1632.37037666227,57920.383926449,25370.2884862323,259543.714434134
"839","LC",1724.32039105294,57445.8193805111,24421.5292483084,256983.089919479
"840","LC",1821.4498703906,57247.4489970246,24109.7747227209,256983.089919479
"841","LC",1924.05056946525,56500.4395939057,23348.0304708452,244491.913642202
"842","LC",2032.43067736236,55901.2978339575,23111.9594142576,227428.646823927
"843","LC",2146.91574319259,55562.8269540882,21997.4683618908,224307.97859308
"844","LC",2267.84965396702,55562.8269540882,23348.0304708452,224307.97859308
"845","LC",2395.59566755526,54263.5740987148,23348.0304708452,212379.968393671
"846","LC",2530.53750382916,55562.8269540882,23089.6485931852,210395.734648328
"847","LC",2673.08049726976,54263.5740987148,21997.4683618908,210395.734648328
"848","LC",2823.65281449959,54264.5127362335,21997.4683618908,210395.734648328
"849","LC",2982.70674039744,55530.8712762268,21997.4683618908,210395.734648328
"850","LC",3150.72003665896,55562.8269540882,21997.4683618908,210395.734648328
"851","LC",3328.19737688375,56872.826596258,21957.8133279929,212376.724798928
"852","LC",3515.67186249967,56872.826596258,21997.4683618908,210395.734648328
"853","LC",3713.70662407791,56940.2677967331,22125.0304182989,207498.22056294
"854","LC",3922.89651284868,57279.3354513629,22644.5854516288,207498.22056294
"855","LC",4143.86988749854,57279.3354513629,22670.237969403,207498.22056294
"856","LC",4377.29050161654,58291.1158316901,22638.392704202,207498.22056294
"857","LC",4623.8594974585,60029.3127680062,23167.2902690561,207498.22056294
"858","LC",4884.31751201832,60013.8701946892,23229.6405332041,200180.93121542
"859","LC",5159.44690173255,62102.2098910728,24096.6729991278,202826.173008373
"860","LC",5450.0740925005,63234.9363187742,25164.401470349,198326.539469622
"861","LC",5757.07206207913,63723.3482447096,25668.7577296428,196132.663367654
"862","LC",6081.36296230893,63604.5168754789,26092.0991264234,186120.906676707
"863","LC",6423.92088904767,64617.7619637988,27571.0364617303,186342.607603348
"864","LC",6785.77480813202,64151.8618929342,27450.8276231387,177736.96230296
"865","LC",7168.0116461561,66462.1889268043,28157.3640142523,174692.915690852
"866","LC",7571.77955535094,67602.8401291219,27952.7972142584,181428.346713518
"867","LC",7998.29136237175,69634.4134166181,30095.8281698066,174108.637178929
"868","LC",8448.82821135242,71298.1976968996,30438.5456531881,176383.851770231
"869","LC",8924.74341217014,71420.9163864999,31172.129384466,174470.171413553
"870","LC",9427.4665054794,71356.9343030796,31729.8020982773,184339.537831009
"871","LC",9958.50755672587,74065.7197387163,33723.7279621042,189613.558096581
"872","LC",10519.4616920385,74557.6329152276,35081.6354929092,193790.144431702
"873","LC",11112.0138896242,75210.5108635365,34754.8010829001,207768.010650146
"874","LC",11737.9440410579,75609.3830924239,34654.5636263381,215893.837220281
"875","LC",12399.132297671,75240.3331666082,34987.1965457495,211498.44285081
"876","LC",13097.5647180962,75383.0305249956,36146.7840413521,204805.885118963
"877","LC",13835.339233935,74852.9475331167,36119.145457619,204805.295061985
"878","LC",14614.6719514652,74134.35406906,34968.6150046386,211522.144343673
"879","LC",15437.9038083186,74461.1876713141,35606.6553858334,208372.843140628
"880","LC",16307.507605123,76771.8613374232,35825.5438663751,196981.892030501
"881","LC",17226.0954332316,77474.9158011648,36694.5655599671,197331.318672842
"882","LC",18196.4265208487,76241.88676128,37262.2364081778,200098.911361908
"883","LC",19221.415521122,75414.5133898228,38096.5341275627,190322.305802114
"884","LC",20304.1412670951,75943.8031680753,38035.9911165439,190714.973720207
"885","LC",21447.8560198199,76679.0475537995,38364.7985544702,191133.722400275
"886","LC",22655.9952374059,75951.8014037686,38952.0833482914,188735.578810318
"887","LC",23932.1878943529,74848.2361857538,39746.6590469933,192944.484922696
"888","LC",25280.2673821622,74965.9792083763,39799.2515153298,192318.06463782
"889","LC",26704.2830239694,75819.6046866394,39435.8044792055,193404.105882528
"890","LC",28208.5122377873,73002.0229175987,39409.4128204104,191165.734927096
"891","LC",29797.4733848938,73329.4953504499,38930.5340431158,188580.851153427
"892","LC",31475.9393419572,74328.6252315073,39056.8712747106,186855.375871798
"893","LC",33248.9518376694,75060.925360689,39694.7043600638,182966.069027385
"894","LC",35121.8365969478,73877.032697728,40290.9441704273,179856.869227703
"895","LC",37100.2193381975,73768.8606465549,40818.0111032852,181099.661347715
"896","LC",39190.0426716859,72749.6570772937,41014.9540951394,182843.491996163
"897","LC",41397.5839497876,73169.9259163859,41549.6840656674,180833.407509871
"898","LC",43729.4741227182,73183.3546073329,41489.5421635379,173464.525441969
"899","LC",46192.7176563958,73243.6163951739,42791.2457333415,167914.179048728
"900","LC",48794.713572258,72511.7953677274,43100.0731662253,161766.777272631
"901","LC",51543.2776722336,71186.5748078327,43336.0977238614,163129.104432101
"902","LC",54446.6660156282,70832.01835793,42984.5671939311,158766.131582182
"903","LC",57513.5997184423,73303.227925942,44827.1763092146,157327.705403314
"904","LC",60753.291149613,74268.933542445,45436.1689300336,155808.253919321
"905","LC",64175.4716028687,74904.9567246356,45209.8600046437,154593.676377164
"906","LC",67790.4205273139,76482.468068872,45492.9236428146,152849.951095774
"907","LC",71608.9964045491,77824.2475339103,45398.2916431775,150974.245086383
"908","LC",75642.669365071,80088.354449758,45709.0995864709,145293.600000652
"909","LC",79903.5556419271,79968.3349731706,46371.1950317754,144323.577556165
"910","LC",84404.4539651147,80047.3732748777,47687.1692189927,141636.010658065
"911","LC",89158.8840060456,83016.558884516,48106.6983072366,134321.11226613
"912","LC",94181.1269875522,85516.5494645313,48484.9547345482,135026.372518774
"913","LC",99486.2685814236,86330.498344052,48922.9904173735,132829.813298823
"914","LC",105090.24422232,86782.6585596882,50074.3960754472,130646.839904303
"915","LC",111009.88697418,88064.7230970451,51911.1948890306,133737.366824953
"916","LC",117262.978092909,87540.2808192943,54079.141625133,139041.182163463
"917","LC",123868.300437206,88799.0301903567,56343.2944935174,143765.996738476
"918","LC",130845.69488799,88880.6749507015,57787.3255952683,149802.866779951
"919","LC",138216.119945879,92984.3680338192,57851.9530343379,151319.246022463
"920","LC",146001.714685739,95508.8635185094,59341.2039957223,151458.763597799
"921","LC",154225.865257416,99994.7216624461,63045.6199798287,151436.770218996
"922","LC",162913.275132391,100947.337839991,64730.9232285472,152816.64781677
"923","LC",172090.039307372,103757.600645953,67171.3782685345,156450.850258685
"924","LC",181783.722687707,107373.498566375,67353.1026891471,158449.65819877
"925","LC",192023.442886074,110678.144799419,69090.0228163286,157385.001266381
"926","LC",202839.957685137,111085.601588398,72967.7168463847,159780.558230056
"927","LC",214265.757426913,113085.84708775,77167.4811433335,159493.413213206
"928","LC",226335.16260634,115079.813872796,80987.1428201567,162114.963769474
"929","LC",239084.426962215,122174.950579945,85061.7438907622,168440.239631627
"930","LC",252551.846375149,123881.77006897,85170.5847196706,170750.180611443
"931","LC",266777.873899654,126964.115133945,87803.2272376583,173991.232603173
"932","LC",281805.241275888,129848.045664248,91821.9843690934,176086.928932534
"933","LC",297679.087286047,134980.040529858,97285.5876101109,179256.740204397
"934","LC",314447.093340972,143625.648520102,101508.594509133,188160.881693234
"935","LC",332159.626704218,150787.126705927,107907.387784475,195138.670018949
"936","LC",350869.891783826,156036.760012214,109803.361018753,203846.155526727
"937","LC",370634.089946219,161195.248826324,112895.950190771,216431.184895781
"938","LC",391511.588332284,168159.515367176,118195.113887496,223512.609051696
"939","LC",413565.098182711,174585.117982239,120971.739791797,238676.746195728
"940","LC",436860.863208252,182622.823225495,125522.899832054,254772.210824311
"941","LC",461468.858570709,188629.670759779,131148.451706958,266237.121476847
"942","LC",487463.001072353,194521.856351413,134370.562849252,291393.315789067
"943","LC",514921.371185126,198641.364567938,142792.49665632,310581.551742597
"944","LC",543926.447586564,205399.474213868,148642.978838322,328426.156192991
"945","LC",574565.354906918,215989.448292287,154215.077498047,347059.580803408
"946","LC",606930.125431666,229756.770461289,157716.275942847,376192.841776721
"947","LC",641117.975545486,239183.376752925,165142.908975196,407555.873143317
"948","LC",677231.597748102,248598.059865613,169925.103935651,471384.137686607
"949","LC",715379.469119107,264100.434743167,176704.992691942,569607.087777748
"950","LC",755676.177158363,286564.210473043,185063.142088263,662874.655136838
"951","LC",798242.763980694,292017.198792574,197940.46953328,719675.661560727
"952","LC",843207.089898777,317908.815280432,208110.196400674,934148.706368956
"953","LC",890704.217486351,338574.739395049,221379.920509368,1057355.08022089
"954","LC",940876.817275352,384556.505703432,237157.618801763,1079966.37399547
"955","LC",993875.596305641,430345.316417634,253743.957269753,1224829.99770355
"956","LC",1049859.75081456,497446.961521827,274766.962951994,1363814.40063357
"957","LC",1108997.44442608,565943.886944673,306934.425217641,1537804.08965513
"958","LC",1171466.31327599,622301.281676891,331458.443139812,1568281.7736095
"959","LC",1237453.99959026,688398.956738586,352825.412436945,1673153.87671698
"960","LC",1307158.71531952,711733.844525363,374870.636580793,1852736.7851782
"961","LC",1380789.83752248,893141.270006833,419183.336041339,1911111.79041339
"962","LC",1458568.53728686,1054208.32310195,447711.91265755,2020593.77194668
"963","LC",1540728.44407684,1061634.86780446,461267.986646383,2162684.9733026
"964","LC",1627516.34750269,1118850.72001735,504730.147856479,2382198.85808567
"965","LC",1719192.93862039,1206511.7750918,557214.165225679,2399009.46511425
"966","LC",1816033.59298813,1404792.81795988,615876.757359146,2472133.28263448
"967","LC",1918329.19783157,1467990.79574769,650426.623084968,2557076.61844989
"968","LC",2026387.02580277,1538825.28063035,751837.73908615,2659921.61665957
"969","LC",2140531.65795702,1665892.88538166,902254.61054757,2694985.80003091
"970","LC",2261105.95872035,1773782.35167239,958094.49298308,2757678.88422078
"971","LC",2388472.10577594,1934826.9977979,1056899.13345697,2811405.25798364
"972","LC",2523012.67796328,2008022.20677646,1105023.14353326,2906083.47148479
"973","LC",2665131.80445767,2121266.79238037,1253110.78615133,3029905.91146568
"974","LC",2815256.37868204,2261993.01772215,1307787.57709143,3171401.30576718
"975","LC",2973837.3405974,2412951.00627044,1412326.34133921,3198460.11532967
"976","LC",3141351.03122351,2462522.56922238,1460694.52222188,3322120.59614825
"977","LC",3318300.62345865,2467894.9412899,1545067.52688647,3386059.6431486
"978","LC",3505217.6334962,2490474.68482847,1586199.74298245,3443563.92979631
"979","LC",3702663.51737791,2511795.7067494,1704970.70930495,3468482.69136112
"980","LC",3911231.35747976,2550634.66678121,1742012.95163284,3472440.76519799
"981","LC",4131547.64399609,2594268.21956511,1804935.62260968,3641444.39616513
"982","LC",4364274.15677314,2640424.06685555,1876561.63958379,3693835.51017494
"983","LC",4610109.95314469,2664135.78605154,1910925.16275746,3729067.65626058
"984","LC",4869793.46774079,2683051.23507635,1910925.16275746,3857130.1017016
"985","LC",5144104.73057679,2698398.91414143,1963501.83961119,3925357.43290907
"986","LC",5433867.71008563,2706415.40333676,1963501.83961119,3982472.95786828
"987","LC",5739952.78813084,2706415.40333676,1963501.83961119,3993045.97300599
"988","LC",6063279.37443508,2706415.40333676,1963501.83961119,3993045.97300599
"989","LC",6404818.66827714,2713570.04000954,1975989.14835102,3993045.97300599
"990","LC",6765596.57575294,2713570.04000954,1975989.14835102,4017504.23891037
"991","LC",7146696.79136328,2713570.04000954,1975989.14835102,4017504.23891037
"992","LC",7549264.05318486,2713570.04000954,1975989.14835102,4071953.98017808
"993","LC",7974507.58140217,2713570.04000954,1975989.14835102,4071953.98017808
"994","LC",8423704.710529,2713570.04000954,1975989.14835102,4071953.98017808
"995","LC",8898204.72622986,2713570.04000954,1975989.14835102,4071953.98017808
"996","LC",9399432.91826609,2713570.04000954,1975989.14835102,4071953.98017808
"997","LC",9928894.86174112,2713570.04000954,1975989.14835102,4071953.98017808
"998","LC",10488180.9395045,2713570.04000954,1975989.14835102,4071953.98017808
"999","LC",11078971.1192989,2713570.04000954,1975989.14835102,4071953.98017808
"1000","LC",11703040,2713570.04000954,1975989.14835102,4071953.98017808
