"","Generations_end","IUCN","Ne_median","Ne_min","Ne_max","Ne_lq","Ne_uq"
"7222",189624.8,"LC",185109.770093666,185109.770093666,185109.770093666,185109.770093666,185109.770093666
"7223",189818.4,"CR",89998.8750140623,89998.8750140623,89998.8750140623,89998.8750140623,89998.8750140623
"7224",190084,"LC",89174.6440817018,89174.6440817018,89174.6440817018,89174.6440817018,89174.6440817018
"7225",190123.2,"EN",81984.3491877401,81984.3491877401,81984.3491877401,81984.3491877401,81984.3491877401
"7226",190139.2,"LC",102286.094205493,102286.094205493,102286.094205493,102286.094205493,102286.094205493
"7227",190160.8,"LC",193210.580211372,193210.580211372,193210.580211372,193210.580211372,193210.580211372
"7228",190467.2,"LC",163522.938180153,163522.938180153,163522.938180153,163522.938180153,163522.938180153
"7229",190564,"LC",34039.9458764861,34039.9458764861,34039.9458764861,34039.9458764861,34039.9458764861
"7230",190696,"LC",7005793.79146554,7005793.79146554,7005793.79146554,7005793.79146554,7005793.79146554
"7231",190813.6,"LC",77115.8665895508,77115.8665895508,77115.8665895508,77115.8665895508,77115.8665895508
"7232",190959.2,"LC",92074.8845035668,92074.8845035668,92074.8845035668,92074.8845035668,92074.8845035668
"7233",191070.4,"LC",181361.480635128,181361.480635128,181361.480635128,181361.480635128,181361.480635128
"7234",191109.6,"LC",58404.5625644275,58404.5625644275,58404.5625644275,58404.5625644275,58404.5625644275
"7235",191325.6,"LC",61970.4431971171,61970.4431971171,61970.4431971171,61970.4431971171,61970.4431971171
"7236",191333.6,"LC",51302.3749151908,51302.3749151908,51302.3749151908,51302.3749151908,51302.3749151908
"7237",191368,"LC",142503.42898876,142503.42898876,142503.42898876,142503.42898876,142503.42898876
"7238",191448.8,"LC",144983.743697738,144983.743697738,144983.743697738,144983.743697738,144983.743697738
"7239",191556,"EN",32969.2973418504,32969.2973418504,32969.2973418504,32969.2973418504,32969.2973418504
"7240",191672.8,"LC",119977.80410624,119977.80410624,119977.80410624,119977.80410624,119977.80410624
"7241",191766.4,"LC",58549.2091465574,58549.2091465574,58549.2091465574,58549.2091465574,58549.2091465574
"7242",191886.4,"LC",152560.537928457,152560.537928457,152560.537928457,152560.537928457,152560.537928457
"7243",191897.6,"EN",93842.3027024237,93842.3027024237,93842.3027024237,93842.3027024237,93842.3027024237
"7244",191904,"LC",171497.905581828,171497.905581828,171497.905581828,171497.905581828,171497.905581828
"7245",191912.8,"LC",95872.6810795264,95872.6810795264,95872.6810795264,95872.6810795264,95872.6810795264
"7246",191925.6,"VU",79464.5677425507,79464.5677425507,79464.5677425507,79464.5677425507,79464.5677425507
"7247",191968.8,"NT",53139.2687239535,53139.2687239535,53139.2687239535,53139.2687239535,53139.2687239535
"7248",192143.2,"LC",2712103.43962519,2712103.43962519,2712103.43962519,2712103.43962519,2712103.43962519
"7249",192171.2,"VU",109861.437262253,109861.437262253,109861.437262253,109861.437262253,109861.437262253
"7250",192179.2,"LC",122883.334562167,122883.334562167,122883.334562167,122883.334562167,122883.334562167
"7251",192180.8,"LC",56693.3597902346,56693.3597902346,56693.3597902346,56693.3597902346,56693.3597902346
"7252",192249.6,"VU",37043.2109055213,37043.2109055213,37043.2109055213,37043.2109055213,37043.2109055213
"7253",192259.2,"NT",98529.6906906685,98529.6906906685,98529.6906906685,98529.6906906685,98529.6906906685
"7254",192393.6,"CR",138377.660310519,138377.660310519,138377.660310519,138377.660310519,138377.660310519
"7255",192414.4,"LC",121445.074946792,121445.074946792,121445.074946792,121445.074946792,121445.074946792
"7256",192433.6,"LC",116446.970049839,116446.970049839,116446.970049839,116446.970049839,116446.970049839
"7257",192496,"LC",84494.0706285936,84494.0706285936,84494.0706285936,84494.0706285936,84494.0706285936
"7258",192557.6,"LC",161777.612405107,161777.612405107,161777.612405107,161777.612405107,161777.612405107
"7259",192600.8,"EN",1914984.27319166,1914984.27319166,1914984.27319166,1914984.27319166,1914984.27319166
"7260",192601.6,"LC",35799.629473835,35799.629473835,35799.629473835,35799.629473835,35799.629473835
"7261",192693.6,"LC",118251.882422153,118251.882422153,118251.882422153,118251.882422153,118251.882422153
"7262",192915.2,"NT",84658.2347064899,84658.2347064899,84658.2347064899,84658.2347064899,84658.2347064899
"7263",192996,"LC",159686.375957619,159686.375957619,159686.375957619,159686.375957619,159686.375957619
"7264",193109.6,"LC",88212.2032762012,88212.2032762012,88212.2032762012,88212.2032762012,88212.2032762012
"7265",193349.6,"NT",138297.283841345,138297.283841345,138297.283841345,138297.283841345,138297.283841345
"7266",193388.8,"EN",72940.9233226779,72940.9233226779,72940.9233226779,72940.9233226779,72940.9233226779
"7267",193516,"LC",147284.623853481,147284.623853481,147284.623853481,147284.623853481,147284.623853481
"7268",193527.2,"LC",176528.738878689,176528.738878689,176528.738878689,176528.738878689,176528.738878689
"7269",193566.4,"LC",46288.635098589,46288.635098589,46288.635098589,46288.635098589,46288.635098589
"7270",193754.4,"EN",1348608.5731047,1348608.5731047,1348608.5731047,1348608.5731047,1348608.5731047
"7271",193772,"LC",114759.507107917,114759.507107917,114759.507107917,114759.507107917,114759.507107917
"7272",193905.6,"VU",235345.339868089,235345.339868089,235345.339868089,235345.339868089,235345.339868089
"7273",193983.2,"CR",191321.649957909,191321.649957909,191321.649957909,191321.649957909,191321.649957909
"7274",193984.8,"LC",108074.809383055,108074.809383055,108074.809383055,108074.809383055,108074.809383055
"7275",194045.6,"LC",70648.2863375045,70648.2863375045,70648.2863375045,70648.2863375045,70648.2863375045
"7276",194060.8,"LC",71851.7267766238,71851.7267766238,71851.7267766238,71851.7267766238,71851.7267766238
"7277",194064.8,"NT",55807.230663841,55807.230663841,55807.230663841,55807.230663841,55807.230663841
"7278",194116,"VU",90785.0867338022,90785.0867338022,90785.0867338022,90785.0867338022,90785.0867338022
"7279",194164,"VU",105608.888044018,105608.888044018,105608.888044018,105608.888044018,105608.888044018
"7280",194225.6,"VU",88970.939866766,88970.939866766,88970.939866766,88970.939866766,88970.939866766
"7281",194475.2,"LC",129104.723296302,129104.723296302,129104.723296302,129104.723296302,129104.723296302
"7282",194480.8,"LC",131477.311946357,131477.311946357,131477.311946357,131477.311946357,131477.311946357
"7283",194504,"LC",1376168.88344538,1376168.88344538,1376168.88344538,1376168.88344538,1376168.88344538
"7284",194520,"LC",183875.075273859,183875.075273859,183875.075273859,183875.075273859,183875.075273859
"7285",194539.2,"CR",57808.48050409,57808.48050409,57808.48050409,57808.48050409,57808.48050409
"7286",194542.4,"LC",127166.600963923,127166.600963923,127166.600963923,127166.600963923,127166.600963923
"7287",194565.6,"VU",59692.5831965378,59692.5831965378,59692.5831965378,59692.5831965378,59692.5831965378
"7288",194577.6,"VU",104099.16486445,104099.16486445,104099.16486445,104099.16486445,104099.16486445
"7289",194642.4,"NT",96797.4561628521,96797.4561628521,96797.4561628521,96797.4561628521,96797.4561628521
"7290",194647.2,"NT",85176.6990622045,85176.6990622045,85176.6990622045,85176.6990622045,85176.6990622045
"7291",194719.2,"LC",89675.6431985508,89675.6431985508,89675.6431985508,89675.6431985508,89675.6431985508
"7292",194750.4,"LC",113631.198581883,113631.198581883,113631.198581883,113631.198581883,113631.198581883
"7293",194981.6,"LC",62838.147782756,62838.147782756,62838.147782756,62838.147782756,62838.147782756
"7294",195273.6,"LC",41199.2271024996,41199.2271024996,41199.2271024996,41199.2271024996,41199.2271024996
"7295",195303.2,"EN",70799.7182171215,70799.7182171215,70799.7182171215,70799.7182171215,70799.7182171215
"7296",195392.8,"EN",1567207.74514068,1567207.74514068,1567207.74514068,1567207.74514068,1567207.74514068
"7297",195512,"LC",170606.249306912,170606.249306912,170606.249306912,170606.249306912,170606.249306912
"7298",195525.6,"LC",77304.9933227812,77304.9933227812,77304.9933227812,77304.9933227812,77304.9933227812
"7299",195568,"LC",782489.451064088,782489.451064088,782489.451064088,782489.451064088,782489.451064088
"7300",195571.2,"LC",57756.3950768449,57756.3950768449,57756.3950768449,57756.3950768449,57756.3950768449
"7301",195616.8,"LC",50176.7475933977,50176.7475933977,50176.7475933977,50176.7475933977,50176.7475933977
"7302",195640,"VU",301716.00980577,301716.00980577,301716.00980577,301716.00980577,301716.00980577
"7303",195695.2,"CR",29009.6819813613,29009.6819813613,29009.6819813613,29009.6819813613,29009.6819813613
"7304",195776.8,"NT",61997.4333062611,61997.4333062611,61997.4333062611,61997.4333062611,61997.4333062611
"7305",195806.4,"LC",212334.511789874,212334.511789874,212334.511789874,212334.511789874,212334.511789874
"7306",195820.8,"LC",163758.587090911,163758.587090911,163758.587090911,163758.587090911,163758.587090911
"7307",195836,"LC",60482.7125286915,60482.7125286915,60482.7125286915,60482.7125286915,60482.7125286915
"7308",195880,"LC",53694.2301522634,53694.2301522634,53694.2301522634,53694.2301522634,53694.2301522634
"7309",195984,"LC",190592.361058169,190592.361058169,190592.361058169,190592.361058169,190592.361058169
"7310",196104.8,"NT",1283540.51816531,1283540.51816531,1283540.51816531,1283540.51816531,1283540.51816531
"7311",196169.6,"LC",109052.443319993,109052.443319993,109052.443319993,109052.443319993,109052.443319993
"7312",196187.2,"VU",90856.0227321769,90856.0227321769,90856.0227321769,90856.0227321769,90856.0227321769
"7313",196218.4,"EN",3985214.85289576,3985214.85289576,3985214.85289576,3985214.85289576,3985214.85289576
"7314",196259.2,"CR",132185.522380661,132185.522380661,132185.522380661,132185.522380661,132185.522380661
"7315",196489.6,"CR",769640.750938481,769640.750938481,769640.750938481,769640.750938481,769640.750938481
"7316",196616,"EN",70022.1269921295,70022.1269921295,70022.1269921295,70022.1269921295,70022.1269921295
"7317",196856.8,"LC",49639.4931807746,49639.4931807746,49639.4931807746,49639.4931807746,49639.4931807746
"7318",196863.2,"LC",111885.608154223,111885.608154223,111885.608154223,111885.608154223,111885.608154223
"7319",196894.4,"LC",56015.5835353395,56015.5835353395,56015.5835353395,56015.5835353395,56015.5835353395
"7320",196983.2,"LC",107376.785139053,107376.785139053,107376.785139053,107376.785139053,107376.785139053
"7321",197025.6,"LC",50637.8469800221,50637.8469800221,50637.8469800221,50637.8469800221,50637.8469800221
"7322",197065.6,"CR",161045.507434263,161045.507434263,161045.507434263,161045.507434263,161045.507434263
"7323",197066.4,"LC",116637.118596622,116637.118596622,116637.118596622,116637.118596622,116637.118596622
"7324",197112,"LC",60806.7227912718,60806.7227912718,60806.7227912718,60806.7227912718,60806.7227912718
"7325",197181.6,"LC",92216.8941350055,92216.8941350055,92216.8941350055,92216.8941350055,92216.8941350055
"7326",197365.6,"LC",174938.334237181,174938.334237181,174938.334237181,174938.334237181,174938.334237181
"7327",197370.4,"LC",101677.940208287,101677.940208287,101677.940208287,101677.940208287,101677.940208287
"7328",197582.4,"LC",103423.846436273,103423.846436273,103423.846436273,103423.846436273,103423.846436273
"7329",197592,"LC",60010.1417139497,60010.1417139497,60010.1417139497,60010.1417139497,60010.1417139497
"7330",197599.2,"LC",78585.1529070613,78585.1529070613,78585.1529070613,78585.1529070613,78585.1529070613
"7331",197785.6,"LC",75680.8915209021,75680.8915209021,75680.8915209021,75680.8915209021,75680.8915209021
"7332",198008,"LC",76819.5183032105,76819.5183032105,76819.5183032105,76819.5183032105,76819.5183032105
"7333",198165.6,"LC",106664.106728105,106664.106728105,106664.106728105,106664.106728105,106664.106728105
"7334",198327.2,"LC",233035.04847129,233035.04847129,233035.04847129,233035.04847129,233035.04847129
"7335",198403.2,"LC",102847.592723533,102847.592723533,102847.592723533,102847.592723533,102847.592723533
"7336",198405.6,"LC",95178.7218449443,95178.7218449443,95178.7218449443,95178.7218449443,95178.7218449443
"7337",198496,"LC",159885.521966272,159885.521966272,159885.521966272,159885.521966272,159885.521966272
"7338",198520,"CR",128024.580719498,128024.580719498,128024.580719498,128024.580719498,128024.580719498
"7339",198623.2,"EN",29158.1318384931,29158.1318384931,29158.1318384931,29158.1318384931,29158.1318384931
"7340",198652,"NT",41122.0141562534,41122.0141562534,41122.0141562534,41122.0141562534,41122.0141562534
"7341",198725.6,"LC",183235.760290978,183235.760290978,183235.760290978,183235.760290978,183235.760290978
"7342",198817.6,"EN",69680.9483577072,69680.9483577072,69680.9483577072,69680.9483577072,69680.9483577072
"7343",198821.6,"EN",35881.1973555558,35881.1973555558,35881.1973555558,35881.1973555558,35881.1973555558
"7344",198880,"LC",225905.740829639,225905.740829639,225905.740829639,225905.740829639,225905.740829639
"7345",198898.4,"LC",142571.998859424,142571.998859424,142571.998859424,142571.998859424,142571.998859424
"7346",199002.4,"LC",95398.6830211809,95398.6830211809,95398.6830211809,95398.6830211809,95398.6830211809
"7347",199218.4,"LC",86330.2520627535,86330.2520627535,86330.2520627535,86330.2520627535,86330.2520627535
"7348",199410.4,"LC",229935.273220588,229935.273220588,229935.273220588,229935.273220588,229935.273220588
"7349",199476,"LC",200446.99680287,200446.99680287,200446.99680287,200446.99680287,200446.99680287
"7350",199534.4,"EN",39061.355624347,39061.355624347,39061.355624347,39061.355624347,39061.355624347
"7351",199561.6,"LC",61513.5722007865,61513.5722007865,61513.5722007865,61513.5722007865,61513.5722007865
"7352",199574.4,"VU",101989.301322291,101989.301322291,101989.301322291,101989.301322291,101989.301322291
"7353",199598.4,"LC",296204.143895973,296204.143895973,296204.143895973,296204.143895973,296204.143895973
"7354",199645.6,"LC",51876.5027974404,51876.5027974404,51876.5027974404,51876.5027974404,51876.5027974404
"7355",199786.4,"EN",62547.9860330347,62547.9860330347,62547.9860330347,62547.9860330347,62547.9860330347
"7356",199855.2,"LC",152551.228609457,152551.228609457,152551.228609457,152551.228609457,152551.228609457
"7357",199976.8,"LC",74842.3165942255,74842.3165942255,74842.3165942255,74842.3165942255,74842.3165942255
"7358",200050.4,"LC",87604.4135103526,87604.4135103526,87604.4135103526,87604.4135103526,87604.4135103526
"7359",200097.6,"LC",96711.3311831181,96711.3311831181,96711.3311831181,96711.3311831181,96711.3311831181
"7360",200198.4,"LC",48124.1796331253,48124.1796331253,48124.1796331253,48124.1796331253,48124.1796331253
"7361",200557.6,"LC",104065.311389428,104065.311389428,104065.311389428,104065.311389428,104065.311389428
"7362",200671.2,"LC",78132.4775222629,78132.4775222629,78132.4775222629,78132.4775222629,78132.4775222629
"7363",200802.4,"LC",47751.0451510007,47751.0451510007,47751.0451510007,47751.0451510007,47751.0451510007
"7364",200815.2,"LC",242792.109256449,242792.109256449,242792.109256449,242792.109256449,242792.109256449
"7365",201075.2,"LC",118617.981892965,118617.981892965,118617.981892965,118617.981892965,118617.981892965
"7366",201081.6,"LC",117328.546328643,117328.546328643,117328.546328643,117328.546328643,117328.546328643
"7367",201228.8,"LC",69197.9268301122,69197.9268301122,69197.9268301122,69197.9268301122,69197.9268301122
"7368",201259.2,"LC",52585.3591842959,52585.3591842959,52585.3591842959,52585.3591842959,52585.3591842959
"7369",201444.8,"LC",141085.014302493,141085.014302493,141085.014302493,141085.014302493,141085.014302493
"7370",201462.4,"LC",209047.579229033,209047.579229033,209047.579229033,209047.579229033,209047.579229033
"7371",201511.2,"LC",127448.200272102,127448.200272102,127448.200272102,127448.200272102,127448.200272102
"7372",201627.2,"LC",84164.6344414309,84164.6344414309,84164.6344414309,84164.6344414309,84164.6344414309
"7373",201723.2,"LC",91023.9051530908,91023.9051530908,91023.9051530908,91023.9051530908,91023.9051530908
"7374",201831.2,"LC",133130.97425247,133130.97425247,133130.97425247,133130.97425247,133130.97425247
"7375",201890.4,"LC",53132.7748193154,53132.7748193154,53132.7748193154,53132.7748193154,53132.7748193154
"7376",201907.2,"LC",102273.279315996,102273.279315996,102273.279315996,102273.279315996,102273.279315996
"7377",202033.6,"LC",121554.684413651,121554.684413651,121554.684413651,121554.684413651,121554.684413651
"7378",202049.6,"LC",233578.006294927,233578.006294927,233578.006294927,233578.006294927,233578.006294927
"7379",202098.4,"EN",144620.479706131,144620.479706131,144620.479706131,144620.479706131,144620.479706131
"7380",202298.4,"LC",185315.592453949,185315.592453949,185315.592453949,185315.592453949,185315.592453949
"7381",202368.8,"LC",56406.987697636,56406.987697636,56406.987697636,56406.987697636,56406.987697636
"7382",202378.4,"LC",95525.5817507929,95525.5817507929,95525.5817507929,95525.5817507929,95525.5817507929
"7383",202481.6,"CR",269843.625618954,269843.625618954,269843.625618954,269843.625618954,269843.625618954
"7384",202643.2,"CR",97074.4196769849,97074.4196769849,97074.4196769849,97074.4196769849,97074.4196769849
"7385",202649.6,"VU",262825.90412111,262825.90412111,262825.90412111,262825.90412111,262825.90412111
"7386",202683.2,"VU",117560.61719324,117560.61719324,117560.61719324,117560.61719324,117560.61719324
"7387",202768,"LC",160882.278414827,160882.278414827,160882.278414827,160882.278414827,160882.278414827
"7388",202892,"LC",136560.718309378,136560.718309378,136560.718309378,136560.718309378,136560.718309378
"7389",202906.4,"LC",88399.3529167367,88399.3529167367,88399.3529167367,88399.3529167367,88399.3529167367
"7390",202912,"VU",43993.1722596653,43993.1722596653,43993.1722596653,43993.1722596653,43993.1722596653
"7391",202944,"LC",83085.2891264205,83085.2891264205,83085.2891264205,83085.2891264205,83085.2891264205
"7392",202973.6,"NT",172596.805233135,172596.805233135,172596.805233135,172596.805233135,172596.805233135
"7393",203050.4,"LC",101704.051380887,101704.051380887,101704.051380887,101704.051380887,101704.051380887
"7394",203074.4,"LC",56235.5369228477,56235.5369228477,56235.5369228477,56235.5369228477,56235.5369228477
"7395",203198.4,"LC",87251.4696419418,87251.4696419418,87251.4696419418,87251.4696419418,87251.4696419418
"7396",203500,"LC",100298.136209884,100298.136209884,100298.136209884,100298.136209884,100298.136209884
"7397",203541.6,"LC",68810.1013228742,68810.1013228742,68810.1013228742,68810.1013228742,68810.1013228742
"7398",203867.2,"LC",133484.615898018,133484.615898018,133484.615898018,133484.615898018,133484.615898018
"7399",203975.2,"LC",77388.8985625012,77388.8985625012,77388.8985625012,77388.8985625012,77388.8985625012
"7400",204052.8,"NT",560474.497709761,560474.497709761,560474.497709761,560474.497709761,560474.497709761
"7401",204166.4,"VU",61143.6616187479,61143.6616187479,61143.6616187479,61143.6616187479,61143.6616187479
"7402",204167.2,"LC",82935.0722053472,82935.0722053472,82935.0722053472,82935.0722053472,82935.0722053472
"7403",204313.6,"LC",75820.903443975,75820.903443975,75820.903443975,75820.903443975,75820.903443975
"7404",204419.2,"LC",135495.847052288,135495.847052288,135495.847052288,135495.847052288,135495.847052288
"7405",204467.2,"LC",112917.795844625,112917.795844625,112917.795844625,112917.795844625,112917.795844625
"7406",204592.8,"LC",69153.3042313178,69153.3042313178,69153.3042313178,69153.3042313178,69153.3042313178
"7407",204632,"LC",58423.3296039775,58423.3296039775,58423.3296039775,58423.3296039775,58423.3296039775
"7408",204711.2,"LC",171016.909296907,171016.909296907,171016.909296907,171016.909296907,171016.909296907
"7409",204750.4,"VU",2160375.47325725,2160375.47325725,2160375.47325725,2160375.47325725,2160375.47325725
"7410",204794.4,"LC",169982.02440092,169982.02440092,169982.02440092,169982.02440092,169982.02440092
"7411",204834.4,"LC",64112.0165152555,64112.0165152555,64112.0165152555,64112.0165152555,64112.0165152555
"7412",204844,"LC",133444.091929635,133444.091929635,133444.091929635,133444.091929635,133444.091929635
"7413",204866.4,"CR",53548.5270138932,53548.5270138932,53548.5270138932,53548.5270138932,53548.5270138932
"7414",204876,"LC",245200.205968173,245200.205968173,245200.205968173,245200.205968173,245200.205968173
"7415",204886.4,"LC",106658.134015945,106658.134015945,106658.134015945,106658.134015945,106658.134015945
"7416",205032.8,"LC",77768.9639618621,77768.9639618621,77768.9639618621,77768.9639618621,77768.9639618621
"7417",205120,"LC",149943.583726623,149943.583726623,149943.583726623,149943.583726623,149943.583726623
"7418",205288,"LC",114967.967050181,114967.967050181,114967.967050181,114967.967050181,114967.967050181
"7419",205328.8,"LC",99604.8178850411,99604.8178850411,99604.8178850411,99604.8178850411,99604.8178850411
"7420",205333.6,"VU",80416.881111683,80416.881111683,80416.881111683,80416.881111683,80416.881111683
"7421",205368,"VU",53460.5694887165,53460.5694887165,53460.5694887165,53460.5694887165,53460.5694887165
"7422",205374.4,"LC",231021.577415331,231021.577415331,231021.577415331,231021.577415331,231021.577415331
"7423",205400,"LC",94340.7351501787,94340.7351501787,94340.7351501787,94340.7351501787,94340.7351501787
"7424",205464.8,"LC",48082.5866508315,48082.5866508315,48082.5866508315,48082.5866508315,48082.5866508315
"7425",205482.4,"LC",28873.9867035291,28873.9867035291,28873.9867035291,28873.9867035291,28873.9867035291
"7426",205567.2,"LC",81803.104018782,81803.104018782,81803.104018782,81803.104018782,81803.104018782
"7427",205692,"EN",97936.4784001097,97936.4784001097,97936.4784001097,97936.4784001097,97936.4784001097
"7428",205961.6,"LC",87703.3347000436,87703.3347000436,87703.3347000436,87703.3347000436,87703.3347000436
"7429",206093.6,"LC",67565.7414664469,67565.7414664469,67565.7414664469,67565.7414664469,67565.7414664469
"7430",206194.4,"LC",814912.906183152,814912.906183152,814912.906183152,814912.906183152,814912.906183152
"7431",206315.2,"EN",97135.0030840363,97135.0030840363,97135.0030840363,97135.0030840363,97135.0030840363
"7432",206415.2,"LC",259502.663146081,259502.663146081,259502.663146081,259502.663146081,259502.663146081
"7433",206540,"LC",103662.929618054,103662.929618054,103662.929618054,103662.929618054,103662.929618054
"7434",206564.8,"LC",55007.8454939636,55007.8454939636,55007.8454939636,55007.8454939636,55007.8454939636
"7435",206603.2,"LC",182815.356489945,182815.356489945,182815.356489945,182815.356489945,182815.356489945
"7436",206606.4,"EN",134455.13736273,134455.13736273,134455.13736273,134455.13736273,134455.13736273
"7437",206738.4,"LC",95660.138659371,95660.138659371,95660.138659371,95660.138659371,95660.138659371
"7438",206777.6,"LC",165492.36045891,165492.36045891,165492.36045891,165492.36045891,165492.36045891
"7439",206872,"LC",111070.076888261,111070.076888261,111070.076888261,111070.076888261,111070.076888261
"7440",206904,"LC",62788.434370389,62788.434370389,62788.434370389,62788.434370389,62788.434370389
"7441",206950.4,"LC",198240.614545905,198240.614545905,198240.614545905,198240.614545905,198240.614545905
"7442",207173.6,"LC",86444.2456226795,86444.2456226795,86444.2456226795,86444.2456226795,86444.2456226795
"7443",207186.4,"NT",119161.105815062,119161.105815062,119161.105815062,119161.105815062,119161.105815062
"7444",207204,"LC",125919.210234713,125919.210234713,125919.210234713,125919.210234713,125919.210234713
"7445",207257.6,"EN",62110.9332322996,62110.9332322996,62110.9332322996,62110.9332322996,62110.9332322996
"7446",207284,"VU",137741.995468288,137741.995468288,137741.995468288,137741.995468288,137741.995468288
"7447",207331.2,"LC",90339.5411654704,90339.5411654704,90339.5411654704,90339.5411654704,90339.5411654704
"7448",207409.6,"LC",123838.625886607,123838.625886607,123838.625886607,123838.625886607,123838.625886607
"7449",207725.6,"LC",155258.40821317,155258.40821317,155258.40821317,155258.40821317,155258.40821317
"7450",207737.6,"VU",170301.177632643,170301.177632643,170301.177632643,170301.177632643,170301.177632643
"7451",207773.6,"LC",84357.7527938233,84357.7527938233,84357.7527938233,84357.7527938233,84357.7527938233
"7452",207775.2,"LC",273263.241311937,273263.241311937,273263.241311937,273263.241311937,273263.241311937
"7453",207874.4,"LC",23536.4727065178,23536.4727065178,23536.4727065178,23536.4727065178,23536.4727065178
"7454",207912.8,"LC",146168.912795627,146168.912795627,146168.912795627,146168.912795627,146168.912795627
"7455",207971.2,"LC",285695.919548029,285695.919548029,285695.919548029,285695.919548029,285695.919548029
"7456",207980.8,"LC",129671.412640369,129671.412640369,129671.412640369,129671.412640369,129671.412640369
"7457",208045.6,"LC",77618.65952575,77618.65952575,77618.65952575,77618.65952575,77618.65952575
"7458",208283.2,"LC",58014.9881721943,58014.9881721943,58014.9881721943,58014.9881721943,58014.9881721943
"7459",208286.4,"VU",180250.006759375,180250.006759375,180250.006759375,180250.006759375,180250.006759375
"7460",208479.2,"LC",94604.6942849304,94604.6942849304,94604.6942849304,94604.6942849304,94604.6942849304
"7461",208501.6,"LC",141854.535266811,141854.535266811,141854.535266811,141854.535266811,141854.535266811
"7462",208533.6,"NT",74016.6426420981,74016.6426420981,74016.6426420981,74016.6426420981,74016.6426420981
"7463",208543.2,"LC",70904.1340655367,70904.1340655367,70904.1340655367,70904.1340655367,70904.1340655367
"7464",208569.6,"LC",89553.374930876,89553.374930876,89553.374930876,89553.374930876,89553.374930876
"7465",208584.8,"NT",80946.2618004472,80946.2618004472,80946.2618004472,80946.2618004472,80946.2618004472
"7466",208621.6,"LC",130535.947968371,130535.947968371,130535.947968371,130535.947968371,130535.947968371
"7467",208736.8,"LC",97457.5754991655,97457.5754991655,97457.5754991655,97457.5754991655,97457.5754991655
"7468",208799.2,"LC",86206.3391831518,86206.3391831518,86206.3391831518,86206.3391831518,86206.3391831518
"7469",209253.6,"LC",67999.9184000979,67999.9184000979,67999.9184000979,67999.9184000979,67999.9184000979
"7470",209425.6,"LC",66895.8966057022,66895.8966057022,66895.8966057022,66895.8966057022,66895.8966057022
"7471",209523.2,"LC",220824.891381757,220824.891381757,220824.891381757,220824.891381757,220824.891381757
"7472",209677.6,"LC",53645.7662761255,53645.7662761255,53645.7662761255,53645.7662761255,53645.7662761255
"7473",209686.4,"LC",63688.4868730067,63688.4868730067,63688.4868730067,63688.4868730067,63688.4868730067
"7474",209764.8,"LC",64716.4368424203,64716.4368424203,64716.4368424203,64716.4368424203,64716.4368424203
"7475",209846.4,"LC",34942.1271019873,34942.1271019873,34942.1271019873,34942.1271019873,34942.1271019873
"7476",209848,"LC",63310.7735943426,63310.7735943426,63310.7735943426,63310.7735943426,63310.7735943426
"7477",209880.8,"LC",151378.108454846,151378.108454846,151378.108454846,151378.108454846,151378.108454846
"7478",209888.8,"LC",157076.49232485,157076.49232485,157076.49232485,157076.49232485,157076.49232485
"7479",209954.4,"EN",146268.329250009,146268.329250009,146268.329250009,146268.329250009,146268.329250009
"7480",210002.4,"VU",47057.9930942395,47057.9930942395,47057.9930942395,47057.9930942395,47057.9930942395
"7481",210052.8,"LC",215749.730312837,215749.730312837,215749.730312837,215749.730312837,215749.730312837
"7482",210068.8,"LC",54757.090701014,54757.090701014,54757.090701014,54757.090701014,54757.090701014
"7483",210115.2,"LC",235193.122953085,235193.122953085,235193.122953085,235193.122953085,235193.122953085
"7484",210246.4,"EN",195651.642250972,195651.642250972,195651.642250972,195651.642250972,195651.642250972
"7485",210320.8,"LC",53200.5447735785,53200.5447735785,53200.5447735785,53200.5447735785,53200.5447735785
"7486",210348,"LC",130486.977399656,130486.977399656,130486.977399656,130486.977399656,130486.977399656
"7487",210372,"LC",212203.843011597,212203.843011597,212203.843011597,212203.843011597,212203.843011597
"7488",210379.2,"LC",217738.028491021,217738.028491021,217738.028491021,217738.028491021,217738.028491021
"7489",210600,"LC",142049.994495563,142049.994495563,142049.994495563,142049.994495563,142049.994495563
"7490",210717.6,"LC",86187.3929390978,86187.3929390978,86187.3929390978,86187.3929390978,86187.3929390978
"7491",210726.4,"LC",206232.341355771,206232.341355771,206232.341355771,206232.341355771,206232.341355771
"7492",210743.2,"LC",194156.849610958,194156.849610958,194156.849610958,194156.849610958,194156.849610958
"7493",210866.4,"LC",55150.4296907853,55150.4296907853,55150.4296907853,55150.4296907853,55150.4296907853
"7494",211018.4,"LC",213106.020245072,213106.020245072,213106.020245072,213106.020245072,213106.020245072
"7495",211028.8,"LC",89819.2163722468,89819.2163722468,89819.2163722468,89819.2163722468,89819.2163722468
"7496",211084,"LC",151780.767858905,151780.767858905,151780.767858905,151780.767858905,151780.767858905
"7497",211164,"LC",141511.77024149,141511.77024149,141511.77024149,141511.77024149,141511.77024149
"7498",211200.8,"LC",94369.6695881944,94369.6695881944,94369.6695881944,94369.6695881944,94369.6695881944
"7499",211220,"EN",87056.0684608922,87056.0684608922,87056.0684608922,87056.0684608922,87056.0684608922
"7500",211375.2,"LC",112051.409186535,112051.409186535,112051.409186535,112051.409186535,112051.409186535
