"","Generations_end","IUCN","Ne_median","Ne_min","Ne_max","Ne_lq","Ne_uq"
"925",8317.68,"LC",27930.0352616695,27930.0352616695,27930.0352616695,27930.0352616695,27930.0352616695
"926",8325.36,"LC",8824.00305310506,8824.00305310506,8824.00305310506,8824.00305310506,8824.00305310506
"927",8345.44,"NT",16721.4992496227,16721.4992496227,16721.4992496227,16721.4992496227,16721.4992496227
"928",8368.32,"LC",317773.046490197,317773.046490197,317773.046490197,317773.046490197,317773.046490197
"929",8372.96,"VU",93139.571977097,93139.571977097,93139.571977097,93139.571977097,93139.571977097
"930",8384.08,"LC",149811.611898038,149811.611898038,149811.611898038,149811.611898038,149811.611898038
"931",8397.2,"LC",285162.292989998,285162.292989998,285162.292989998,285162.292989998,285162.292989998
"932",8407.44,"LC",84409.7332863453,84409.7332863453,84409.7332863453,84409.7332863453,84409.7332863453
"933",8409.12,"EN",1810085.79806683,1810085.79806683,1810085.79806683,1810085.79806683,1810085.79806683
"934",8416.8,"NT",12712.0933321892,12712.0933321892,12712.0933321892,12712.0933321892,12712.0933321892
"935",8423.12,"LC",57088.6229510536,57088.6229510536,57088.6229510536,57088.6229510536,57088.6229510536
"936",8429.52,"LC",76180.6089877882,76180.6089877882,76180.6089877882,76180.6089877882,76180.6089877882
"937",8430.4,"LC",46039.8267521319,46039.8267521319,46039.8267521319,46039.8267521319,46039.8267521319
"938",8435.84,"EN",39141.6241816954,39141.6241816954,39141.6241816954,39141.6241816954,39141.6241816954
"939",8453.52,"LC",17436.5636020453,17436.5636020453,17436.5636020453,17436.5636020453,17436.5636020453
"940",8454.24,"LC",68281.757845574,68281.757845574,68281.757845574,68281.757845574,68281.757845574
"941",8459.76,"VU",10729.9303359273,10729.9303359273,10729.9303359273,10729.9303359273,10729.9303359273
"942",8474.64,"LC",223729.913248726,223729.913248726,223729.913248726,223729.913248726,223729.913248726
"943",8478.48,"LC",42848.8026437711,42848.8026437711,42848.8026437711,42848.8026437711,42848.8026437711
"944",8479.84,"NT",5449.79174983276,5449.79174983276,5449.79174983276,5449.79174983276,5449.79174983276
"945",8481.68,"LC",113746.555612113,113746.555612113,113746.555612113,113746.555612113,113746.555612113
"946",8489.28,"LC",12238.9283594328,12238.9283594328,12238.9283594328,12238.9283594328,12238.9283594328
"947",8489.36,"LC",51309.6137540551,51309.6137540551,51309.6137540551,51309.6137540551,51309.6137540551
"948",8498.48,"LC",282987.499027231,282987.499027231,282987.499027231,282987.499027231,282987.499027231
"949",8510.88,"LC",119176.727168718,119176.727168718,119176.727168718,119176.727168718,119176.727168718
"950",8526.4,"LC",7759.87832510786,7759.87832510786,7759.87832510786,7759.87832510786,7759.87832510786
"951",8537.76,"EN",70153.0388542606,70153.0388542606,70153.0388542606,70153.0388542606,70153.0388542606
"952",8566.48,"CR",11578.4964164554,11578.4964164554,11578.4964164554,11578.4964164554,11578.4964164554
"953",8568.8,"LC",74222.2436642037,74222.2436642037,74222.2436642037,74222.2436642037,74222.2436642037
"954",8590.88,"LC",576373.028624126,576373.028624126,576373.028624126,576373.028624126,576373.028624126
"955",8603.12,"CR",9233.22668956507,9233.22668956507,9233.22668956507,9233.22668956507,9233.22668956507
"956",8611.36,"LC",152173.995746737,152173.995746737,152173.995746737,152173.995746737,152173.995746737
"957",8626.24,"LC",299762.438267673,299762.438267673,299762.438267673,299762.438267673,299762.438267673
"958",8628.4,"LC",43221.7024812499,43221.7024812499,43221.7024812499,43221.7024812499,43221.7024812499
"959",8633.28,"VU",182556.706677012,182556.706677012,182556.706677012,182556.706677012,182556.706677012
"960",8649.68,"LC",21263.0236019562,21263.0236019562,21263.0236019562,21263.0236019562,21263.0236019562
"961",8657.44,"LC",6499.42561326143,6499.42561326143,6499.42561326143,6499.42561326143,6499.42561326143
"962",8663.76,"LC",25107.0186670684,25107.0186670684,25107.0186670684,25107.0186670684,25107.0186670684
"963",8681.68,"EN",8069.82008336124,8069.82008336124,8069.82008336124,8069.82008336124,8069.82008336124
"964",8690.64,"LC",62245.5712276072,62245.5712276072,62245.5712276072,62245.5712276072,62245.5712276072
"965",8697.68,"LC",95929.7027138513,95929.7027138513,95929.7027138513,95929.7027138513,95929.7027138513
"966",8699.28,"EN",28167.823894765,28167.823894765,28167.823894765,28167.823894765,28167.823894765
"967",8706.08,"EN",141171.654143565,141171.654143565,141171.654143565,141171.654143565,141171.654143565
"968",8737.28,"VU",107776.33177866,107776.33177866,107776.33177866,107776.33177866,107776.33177866
"969",8740.72,"NT",26385.746419784,26385.746419784,26385.746419784,26385.746419784,26385.746419784
"970",8775.2,"LC",244164.469186444,244164.469186444,244164.469186444,244164.469186444,244164.469186444
"971",8779.76,"LC",87390.4342430678,87390.4342430678,87390.4342430678,87390.4342430678,87390.4342430678
"972",8780.4,"LC",54198.5591313055,54198.5591313055,54198.5591313055,54198.5591313055,54198.5591313055
"973",8790.4,"LC",341710.946710178,341710.946710178,341710.946710178,341710.946710178,341710.946710178
"974",8809.28,"LC",82788.1389433336,82788.1389433336,82788.1389433336,82788.1389433336,82788.1389433336
"975",8813.36,"CR",47314.2089300838,47314.2089300838,47314.2089300838,47314.2089300838,47314.2089300838
"976",8836.24,"CR",4428.7813211719,4428.7813211719,4428.7813211719,4428.7813211719,4428.7813211719
"977",8859.12,"LC",16223.8896775502,16223.8896775502,16223.8896775502,16223.8896775502,16223.8896775502
"978",8873.04,"NT",54954.4908122961,54954.4908122961,54954.4908122961,54954.4908122961,54954.4908122961
"979",8873.52,"LC",46889.8545593936,46889.8545593936,46889.8545593936,46889.8545593936,46889.8545593936
"980",8873.68,"LC",15556.7568828926,15556.7568828926,15556.7568828926,15556.7568828926,15556.7568828926
"981",8881.12,"LC",410962.844849197,410962.844849197,410962.844849197,410962.844849197,410962.844849197
"982",8891.84,"LC",117461.883618766,117461.883618766,117461.883618766,117461.883618766,117461.883618766
"983",8893.12,"LC",429441.200374043,429441.200374043,429441.200374043,429441.200374043,429441.200374043
"984",8901.2,"VU",27788.7775022057,27788.7775022057,27788.7775022057,27788.7775022057,27788.7775022057
"985",8916.16,"LC",6287.55833675219,6287.55833675219,6287.55833675219,6287.55833675219,6287.55833675219
"986",8939.2,"CR",4522.17561869015,4522.17561869015,4522.17561869015,4522.17561869015,4522.17561869015
"987",8939.76,"LC",92023.1990484801,92023.1990484801,92023.1990484801,92023.1990484801,92023.1990484801
"988",8946.24,"LC",71200.7290954659,71200.7290954659,71200.7290954659,71200.7290954659,71200.7290954659
"989",8968.64,"LC",20896.2397216621,20896.2397216621,20896.2397216621,20896.2397216621,20896.2397216621
"990",8977.44,"LC",213167.347025783,213167.347025783,213167.347025783,213167.347025783,213167.347025783
"991",8979.28,"VU",57657.8238784112,57657.8238784112,57657.8238784112,57657.8238784112,57657.8238784112
"992",8990.64,"LC",37051.1027334451,37051.1027334451,37051.1027334451,37051.1027334451,37051.1027334451
"993",9029.92,"LC",105441.57614068,105441.57614068,105441.57614068,105441.57614068,105441.57614068
"994",9036.16,"EN",25300.6027868614,25300.6027868614,25300.6027868614,25300.6027868614,25300.6027868614
"995",9054.08,"LC",32156.4087722683,32156.4087722683,32156.4087722683,32156.4087722683,32156.4087722683
"996",9066.88,"LC",35381.3222000106,35381.3222000106,35381.3222000106,35381.3222000106,35381.3222000106
"997",9095.76,"LC",12232.6403542573,12232.6403542573,12232.6403542573,12232.6403542573,12232.6403542573
"998",9103.2,"LC",41716.6397246702,41716.6397246702,41716.6397246702,41716.6397246702,41716.6397246702
"999",9111.84,"LC",86781.8261499677,86781.8261499677,86781.8261499677,86781.8261499677,86781.8261499677
"1000",9122.32,"EN",16519.8465306257,16519.8465306257,16519.8465306257,16519.8465306257,16519.8465306257
"1001",9124.24,"LC",81267.2819954369,81267.2819954369,81267.2819954369,81267.2819954369,81267.2819954369
"1002",9127.04,"LC",8786.51621222073,8786.51621222073,8786.51621222073,8786.51621222073,8786.51621222073
"1003",9140.08,"EN",9152.89918081552,9152.89918081552,9152.89918081552,9152.89918081552,9152.89918081552
"1004",9159.84,"LC",668162.236472638,668162.236472638,668162.236472638,668162.236472638,668162.236472638
"1005",9210.72,"VU",376545.011249282,376545.011249282,376545.011249282,376545.011249282,376545.011249282
"1006",9222.4,"VU",173465.803385185,173465.803385185,173465.803385185,173465.803385185,173465.803385185
"1007",9223.76,"LC",70447.4646838054,70447.4646838054,70447.4646838054,70447.4646838054,70447.4646838054
"1008",9230.4,"LC",11032.7783845806,11032.7783845806,11032.7783845806,11032.7783845806,11032.7783845806
"1009",9232.64,"LC",35789.0592845767,35789.0592845767,35789.0592845767,35789.0592845767,35789.0592845767
"1010",9254.96,"LC",7829.01432709622,7829.01432709622,7829.01432709622,7829.01432709622,7829.01432709622
"1011",9277.84,"LC",30944.4238148286,30944.4238148286,30944.4238148286,30944.4238148286,30944.4238148286
"1012",9281.92,"EN",22633.0113787465,22633.0113787465,22633.0113787465,22633.0113787465,22633.0113787465
"1013",9292.72,"LC",25759.2540120038,25759.2540120038,25759.2540120038,25759.2540120038,25759.2540120038
"1014",9294.4,"LC",283969.899190686,283969.899190686,283969.899190686,283969.899190686,283969.899190686
"1015",9304.8,"LC",53872.8519883796,53872.8519883796,53872.8519883796,53872.8519883796,53872.8519883796
"1016",9308.8,"LC",21553.8144863187,21553.8144863187,21553.8144863187,21553.8144863187,21553.8144863187
"1017",9363.12,"LC",66140.6282036867,66140.6282036867,66140.6282036867,66140.6282036867,66140.6282036867
"1018",9363.76,"LC",184652.59921615,184652.59921615,184652.59921615,184652.59921615,184652.59921615
"1019",9366.16,"LC",19731.6495659037,19731.6495659037,19731.6495659037,19731.6495659037,19731.6495659037
"1020",9371.12,"LC",44575.7447771157,44575.7447771157,44575.7447771157,44575.7447771157,44575.7447771157
"1021",9375.68,"LC",8463.17250484517,8463.17250484517,8463.17250484517,8463.17250484517,8463.17250484517
"1022",9394.56,"LC",435661.982937298,435661.982937298,435661.982937298,435661.982937298,435661.982937298
"1023",9404.24,"LC",17699.8199043325,17699.8199043325,17699.8199043325,17699.8199043325,17699.8199043325
"1024",9419.84,"LC",153990.668165509,153990.668165509,153990.668165509,153990.668165509,153990.668165509
"1025",9447.76,"LC",69472.4263939642,69472.4263939642,69472.4263939642,69472.4263939642,69472.4263939642
"1026",9459.36,"LC",77649.0959704002,77649.0959704002,77649.0959704002,77649.0959704002,77649.0959704002
"1027",9462.64,"LC",70254.3206407194,70254.3206407194,70254.3206407194,70254.3206407194,70254.3206407194
"1028",9474.4,"LC",210152.465613803,210152.465613803,210152.465613803,210152.465613803,210152.465613803
"1029",9510.16,"LC",292088.064551462,292088.064551462,292088.064551462,292088.064551462,292088.064551462
"1030",9523.12,"LC",26374.4378947924,26374.4378947924,26374.4378947924,26374.4378947924,26374.4378947924
"1031",9540.96,"VU",17982.9431783953,17982.9431783953,17982.9431783953,17982.9431783953,17982.9431783953
"1032",9570.96,"EN",4271.91143473214,4271.91143473214,4271.91143473214,4271.91143473214,4271.91143473214
"1033",9586.88,"LC",135533.952949388,135533.952949388,135533.952949388,135533.952949388,135533.952949388
"1034",9598.64,"LC",221016.454675051,221016.454675051,221016.454675051,221016.454675051,221016.454675051
"1035",9608.96,"CR",30596.9464247468,30596.9464247468,30596.9464247468,30596.9464247468,30596.9464247468
"1036",9621.68,"LC",171789.574949644,171789.574949644,171789.574949644,171789.574949644,171789.574949644
"1037",9622.56,"LC",16540.5450109581,16540.5450109581,16540.5450109581,16540.5450109581,16540.5450109581
"1038",9624.64,"EN",25418.2897303755,25418.2897303755,25418.2897303755,25418.2897303755,25418.2897303755
"1039",9631.6,"NT",30248.4913564936,30248.4913564936,30248.4913564936,30248.4913564936,30248.4913564936
"1040",9632.4,"NT",33180.7021036565,33180.7021036565,33180.7021036565,33180.7021036565,33180.7021036565
"1041",9640.16,"EN",32082.9022193348,32082.9022193348,32082.9022193348,32082.9022193348,32082.9022193348
"1042",9674,"LC",10387.5598583137,10387.5598583137,10387.5598583137,10387.5598583137,10387.5598583137
"1043",9680.24,"LC",41937.8208898576,41937.8208898576,41937.8208898576,41937.8208898576,41937.8208898576
"1044",9686.8,"LC",45425.3287090349,45425.3287090349,45425.3287090349,45425.3287090349,45425.3287090349
"1045",9704,"LC",100350.474030552,100350.474030552,100350.474030552,100350.474030552,100350.474030552
"1046",9706.72,"CR",81197.1710905592,81197.1710905592,81197.1710905592,81197.1710905592,81197.1710905592
"1047",9707.76,"CR",99246.9636632054,99246.9636632054,99246.9636632054,99246.9636632054,99246.9636632054
"1048",9710.64,"LC",45545.1699916538,45545.1699916538,45545.1699916538,45545.1699916538,45545.1699916538
"1049",9721.04,"LC",66352.4876377021,66352.4876377021,66352.4876377021,66352.4876377021,66352.4876377021
"1050",9726.16,"LC",223526.124615814,223526.124615814,223526.124615814,223526.124615814,223526.124615814
"1051",9726.88,"CR",9238.34467340142,9238.34467340142,9238.34467340142,9238.34467340142,9238.34467340142
"1052",9732.08,"LC",41177.554526803,41177.554526803,41177.554526803,41177.554526803,41177.554526803
"1053",9737.76,"LC",33540.1643468053,33540.1643468053,33540.1643468053,33540.1643468053,33540.1643468053
"1054",9738.88,"LC",10630.6358980628,10630.6358980628,10630.6358980628,10630.6358980628,10630.6358980628
"1055",9745.6,"LC",180679.898457897,180679.898457897,180679.898457897,180679.898457897,180679.898457897
"1056",9753.36,"LC",46020.0693522445,46020.0693522445,46020.0693522445,46020.0693522445,46020.0693522445
"1057",9755.28,"LC",153893.50569406,153893.50569406,153893.50569406,153893.50569406,153893.50569406
"1058",9778.4,"LC",44291.3440319075,44291.3440319075,44291.3440319075,44291.3440319075,44291.3440319075
"1059",9785.12,"LC",55285.4248270257,55285.4248270257,55285.4248270257,55285.4248270257,55285.4248270257
"1060",9794.48,"LC",8622.84536651404,8622.84536651404,8622.84536651404,8622.84536651404,8622.84536651404
"1061",9799.76,"LC",49444.3077858715,49444.3077858715,49444.3077858715,49444.3077858715,49444.3077858715
"1062",9807.12,"LC",19573.8767041506,19573.8767041506,19573.8767041506,19573.8767041506,19573.8767041506
"1063",9810.96,"LC",48853.2314580613,48853.2314580613,48853.2314580613,48853.2314580613,48853.2314580613
"1064",9832.24,"NT",26825.6533723199,26825.6533723199,26825.6533723199,26825.6533723199,26825.6533723199
"1065",9872.8,"LC",54551.9511869141,54551.9511869141,54551.9511869141,54551.9511869141,54551.9511869141
"1066",9879.44,"LC",60521.2391723721,60521.2391723721,60521.2391723721,60521.2391723721,60521.2391723721
"1067",9879.84,"LC",79278.0936789594,79278.0936789594,79278.0936789594,79278.0936789594,79278.0936789594
"1068",9881.28,"LC",43044.4476966916,43044.4476966916,43044.4476966916,43044.4476966916,43044.4476966916
"1069",9884.48,"VU",10298.316482713,10298.316482713,10298.316482713,10298.316482713,10298.316482713
"1070",9908.4,"LC",12474.1162088666,12474.1162088666,12474.1162088666,12474.1162088666,12474.1162088666
"1071",9919.36,"LC",26258.780279656,26258.780279656,26258.780279656,26258.780279656,26258.780279656
"1072",9974.32,"EN",27946.0362040899,27946.0362040899,27946.0362040899,27946.0362040899,27946.0362040899
"1073",9979.92,"LC",32338.1274607294,32338.1274607294,32338.1274607294,32338.1274607294,32338.1274607294
"1074",9980.16,"LC",26732.9644184244,26732.9644184244,26732.9644184244,26732.9644184244,26732.9644184244
"1075",9982.24,"EN",9435.25293554307,9435.25293554307,9435.25293554307,9435.25293554307,9435.25293554307
"1076",9983.6,"VU",10430.2749159711,10430.2749159711,10430.2749159711,10430.2749159711,10430.2749159711
"1077",10002.48,"LC",12076.893581433,12076.893581433,12076.893581433,12076.893581433,12076.893581433
"1078",10013.12,"NT",27071.8419004433,27071.8419004433,27071.8419004433,27071.8419004433,27071.8419004433
"1079",10049.28,"LC",454977.16583349,454977.16583349,454977.16583349,454977.16583349,454977.16583349
"1080",10059.92,"LC",19314.8072140805,19314.8072140805,19314.8072140805,19314.8072140805,19314.8072140805
"1081",10063.2,"LC",23825.6912428672,23825.6912428672,23825.6912428672,23825.6912428672,23825.6912428672
"1082",10067.04,"LC",8890.42989673766,8890.42989673766,8890.42989673766,8890.42989673766,8890.42989673766
"1083",10099.2,"CR",29474.3978012099,29474.3978012099,29474.3978012099,29474.3978012099,29474.3978012099
"1084",10100.24,"LC",27025.7487821522,27025.7487821522,27025.7487821522,27025.7487821522,27025.7487821522
"1085",10103.44,"LC",26059.3109918174,26059.3109918174,26059.3109918174,26059.3109918174,26059.3109918174
"1086",10107.6,"LC",6228.30797114425,6228.30797114425,6228.30797114425,6228.30797114425,6228.30797114425
"1087",10118.8,"LC",74364.647046794,74364.647046794,74364.647046794,74364.647046794,74364.647046794
"1088",10166.32,"LC",244442.000024444,244442.000024444,244442.000024444,244442.000024444,244442.000024444
"1089",10169.04,"VU",38316.3783359197,38316.3783359197,38316.3783359197,38316.3783359197,38316.3783359197
"1090",10176,"NT",74031.4374499131,74031.4374499131,74031.4374499131,74031.4374499131,74031.4374499131
"1091",10182.24,"LC",68735.8447119796,68735.8447119796,68735.8447119796,68735.8447119796,68735.8447119796
"1092",10186.08,"LC",79668.7373899326,79668.7373899326,79668.7373899326,79668.7373899326,79668.7373899326
"1093",10194.32,"LC",19990.2047996482,19990.2047996482,19990.2047996482,19990.2047996482,19990.2047996482
"1094",10196.8,"LC",649479.27998727,649479.27998727,649479.27998727,649479.27998727,649479.27998727
"1095",10202.48,"LC",86314.7900392732,86314.7900392732,86314.7900392732,86314.7900392732,86314.7900392732
"1096",10208.4,"LC",15716.9070698577,15716.9070698577,15716.9070698577,15716.9070698577,15716.9070698577
"1097",10209.84,"EN",56647.9964311762,56647.9964311762,56647.9964311762,56647.9964311762,56647.9964311762
"1098",10210.64,"LC",24762.7419784193,24762.7419784193,24762.7419784193,24762.7419784193,24762.7419784193
"1099",10213.68,"NT",28317.1807414854,28317.1807414854,28317.1807414854,28317.1807414854,28317.1807414854
"1100",10250.72,"LC",25967.1126518265,25967.1126518265,25967.1126518265,25967.1126518265,25967.1126518265
"1101",10253.28,"LC",37661.9216455514,33630.119134697,41693.7241564057,35646.0203901242,39677.8229009785
"1102",10263.04,"NT",21765.2724195909,21765.2724195909,21765.2724195909,21765.2724195909,21765.2724195909
"1103",10280.72,"LC",374868.795921428,374868.795921428,374868.795921428,374868.795921428,374868.795921428
"1104",10283.44,"LC",538303.670558154,538303.670558154,538303.670558154,538303.670558154,538303.670558154
"1105",10345.76,"LC",65016.8637490349,65016.8637490349,65016.8637490349,65016.8637490349,65016.8637490349
"1106",10363.92,"LC",107451.492366915,107451.492366915,107451.492366915,107451.492366915,107451.492366915
"1107",10366,"LC",29965.0158440021,29965.0158440021,29965.0158440021,29965.0158440021,29965.0158440021
"1108",10385.68,"VU",10563.2593993203,10563.2593993203,10563.2593993203,10563.2593993203,10563.2593993203
"1109",10393.92,"LC",17608.2688430487,17608.2688430487,17608.2688430487,17608.2688430487,17608.2688430487
"1110",10415.76,"LC",119203.36391893,119203.36391893,119203.36391893,119203.36391893,119203.36391893
"1111",10415.84,"NT",15153.9834139652,15153.9834139652,15153.9834139652,15153.9834139652,15153.9834139652
"1112",10416.24,"NT",206109.07292139,206109.07292139,206109.07292139,206109.07292139,206109.07292139
"1113",10420.4,"LC",60733.8778125479,60733.8778125479,60733.8778125479,60733.8778125479,60733.8778125479
"1114",10421.76,"LC",447980.503888471,447980.503888471,447980.503888471,447980.503888471,447980.503888471
"1115",10440.8,"LC",53131.927905287,53131.927905287,53131.927905287,53131.927905287,53131.927905287
"1116",10441.76,"CR",107520.233964029,107520.233964029,107520.233964029,107520.233964029,107520.233964029
"1117",10455.92,"NT",14440.2246898962,14440.2246898962,14440.2246898962,14440.2246898962,14440.2246898962
"1118",10459.52,"LC",83111.7021276596,83111.7021276596,83111.7021276596,83111.7021276596,83111.7021276596
"1119",10468.96,"VU",9691.23718333883,9691.23718333883,9691.23718333883,9691.23718333883,9691.23718333883
"1120",10493.84,"NT",5981.33524337305,5981.33524337305,5981.33524337305,5981.33524337305,5981.33524337305
"1121",10500.08,"VU",32710.4714396696,32710.4714396696,32710.4714396696,32710.4714396696,32710.4714396696
"1122",10551.44,"LC",9227.75246554011,9227.75246554011,9227.75246554011,9227.75246554011,9227.75246554011
"1123",10553.68,"LC",85723.9602755168,85723.9602755168,85723.9602755168,85723.9602755168,85723.9602755168
"1124",10555.68,"LC",172582.656305955,172582.656305955,172582.656305955,172582.656305955,172582.656305955
"1125",10560.16,"LC",516041.138799585,516041.138799585,516041.138799585,516041.138799585,516041.138799585
"1126",10576.16,"LC",51568.9864115721,51568.9864115721,51568.9864115721,51568.9864115721,51568.9864115721
"1127",10582.32,"LC",29363.6170103433,29363.6170103433,29363.6170103433,29363.6170103433,29363.6170103433
"1128",10590.48,"LC",23243.516511613,23243.516511613,23243.516511613,23243.516511613,23243.516511613
"1129",10620.08,"EN",34852.0096540067,34852.0096540067,34852.0096540067,34852.0096540067,34852.0096540067
"1130",10640.96,"NT",28342.863621226,28342.863621226,28342.863621226,28342.863621226,28342.863621226
"1131",10643.44,"LC",9563.17793966113,9563.17793966113,9563.17793966113,9563.17793966113,9563.17793966113
"1132",10645.44,"LC",14526.7546503773,14526.7546503773,14526.7546503773,14526.7546503773,14526.7546503773
"1133",10645.68,"LC",55360.4101099181,55360.4101099181,55360.4101099181,55360.4101099181,55360.4101099181
"1134",10651.76,"LC",5357420.29497956,5357420.29497956,5357420.29497956,5357420.29497956,5357420.29497956
"1135",10676.8,"LC",54816.8227347291,54816.8227347291,54816.8227347291,54816.8227347291,54816.8227347291
"1136",10683.68,"LC",570274.986598538,570274.986598538,570274.986598538,570274.986598538,570274.986598538
"1137",10695.68,"VU",308323.184361848,308323.184361848,308323.184361848,308323.184361848,308323.184361848
"1138",10700.08,"LC",464026.894998834,464026.894998834,464026.894998834,464026.894998834,464026.894998834
"1139",10722.4,"LC",13127.6234735035,13127.6234735035,13127.6234735035,13127.6234735035,13127.6234735035
"1140",10727.44,"LC",642077.248313745,642077.248313745,642077.248313745,642077.248313745,642077.248313745
"1141",10730.56,"CR",52311.7887231477,52311.7887231477,52311.7887231477,52311.7887231477,52311.7887231477
"1142",10754.88,"LC",46621.3507137729,46621.3507137729,46621.3507137729,46621.3507137729,46621.3507137729
"1143",10761.76,"LC",45669.6599322947,45669.6599322947,45669.6599322947,45669.6599322947,45669.6599322947
"1144",10777.04,"LC",29907.660099443,29907.660099443,29907.660099443,29907.660099443,29907.660099443
"1145",10785.76,"CR",5390.38516997232,5390.38516997232,5390.38516997232,5390.38516997232,5390.38516997232
"1146",10794.8,"CR",10784.6943617618,10784.6943617618,10784.6943617618,10784.6943617618,10784.6943617618
"1147",10797.6,"LC",53521.4433662847,53521.4433662847,53521.4433662847,53521.4433662847,53521.4433662847
"1148",10800.48,"LC",250410.046451064,250410.046451064,250410.046451064,250410.046451064,250410.046451064
"1149",10853.04,"LC",39983.2070530377,39983.2070530377,39983.2070530377,39983.2070530377,39983.2070530377
"1150",10865.28,"LC",32484.4074844075,32484.4074844075,32484.4074844075,32484.4074844075,32484.4074844075
"1151",10869.84,"CR",19212.7572708278,19212.7572708278,19212.7572708278,19212.7572708278,19212.7572708278
"1152",10869.92,"LC",18442.2733790394,18442.2733790394,18442.2733790394,18442.2733790394,18442.2733790394
"1153",10870.4,"LC",25156.7580485903,25156.7580485903,25156.7580485903,25156.7580485903,25156.7580485903
"1154",10878.64,"LC",90530.9185719653,90530.9185719653,90530.9185719653,90530.9185719653,90530.9185719653
"1155",10886.48,"LC",161759.294082441,161759.294082441,161759.294082441,161759.294082441,161759.294082441
"1156",10887.44,"LC",127668.26677561,127668.26677561,127668.26677561,127668.26677561,127668.26677561
"1157",10937.12,"LC",83348.2665644261,83348.2665644261,83348.2665644261,83348.2665644261,83348.2665644261
"1158",10943.68,"LC",29193.4577461191,29193.4577461191,29193.4577461191,29193.4577461191,29193.4577461191
"1159",10944.32,"LC",11910.7527297956,11910.7527297956,11910.7527297956,11910.7527297956,11910.7527297956
"1160",10951.68,"CR",9591.728093692,9591.728093692,9591.728093692,9591.728093692,9591.728093692
"1161",10952.4,"NT",14122.7478630517,14122.7478630517,14122.7478630517,14122.7478630517,14122.7478630517
"1162",10963.2,"LC",16865.3972644326,16865.3972644326,16865.3972644326,16865.3972644326,16865.3972644326
"1163",10990.24,"LC",1022097.75342914,1022097.75342914,1022097.75342914,1022097.75342914,1022097.75342914
"1164",11030.96,"LC",53503.6175133391,53503.6175133391,53503.6175133391,53503.6175133391,53503.6175133391
"1165",11033.76,"LC",7090.79048132286,7090.79048132286,7090.79048132286,7090.79048132286,7090.79048132286
"1166",11041.04,"LC",37238.7469161663,37238.7469161663,37238.7469161663,37238.7469161663,37238.7469161663
"1167",11042.64,"LC",151124.745921521,151124.745921521,151124.745921521,151124.745921521,151124.745921521
"1168",11076.8,"LC",99432.2418987581,99432.2418987581,99432.2418987581,99432.2418987581,99432.2418987581
"1169",11077.12,"LC",48002.1504963422,48002.1504963422,48002.1504963422,48002.1504963422,48002.1504963422
"1170",11097.68,"NT",275131.547271039,275131.547271039,275131.547271039,275131.547271039,275131.547271039
"1171",11121.44,"EN",27101.0054473021,27101.0054473021,27101.0054473021,27101.0054473021,27101.0054473021
"1172",11126.8,"LC",50156.9913830289,50156.9913830289,50156.9913830289,50156.9913830289,50156.9913830289
"1173",11134.32,"LC",15381.4799290914,15381.4799290914,15381.4799290914,15381.4799290914,15381.4799290914
"1174",11136.08,"LC",5080352.11920538,5080352.11920538,5080352.11920538,5080352.11920538,5080352.11920538
"1175",11141.2,"LC",15605.9802116171,15605.9802116171,15605.9802116171,15605.9802116171,15605.9802116171
"1176",11142.4,"LC",657062.601639371,657062.601639371,657062.601639371,657062.601639371,657062.601639371
"1177",11144.88,"LC",45861.7771897279,45861.7771897279,45861.7771897279,45861.7771897279,45861.7771897279
"1178",11145.2,"LC",78102.4235182018,78102.4235182018,78102.4235182018,78102.4235182018,78102.4235182018
"1179",11166.64,"LC",48437.1745627334,48437.1745627334,48437.1745627334,48437.1745627334,48437.1745627334
"1180",11176.64,"LC",117708.682780985,117708.682780985,117708.682780985,117708.682780985,117708.682780985
"1181",11182.24,"LC",16202.8598047555,16202.8598047555,16202.8598047555,16202.8598047555,16202.8598047555
"1182",11193.2,"LC",36901.0498348678,36901.0498348678,36901.0498348678,36901.0498348678,36901.0498348678
"1183",11204.88,"LC",54160.3987288554,54160.3987288554,54160.3987288554,54160.3987288554,54160.3987288554
"1184",11208.16,"LC",102259.421927488,102259.421927488,102259.421927488,102259.421927488,102259.421927488
"1185",11224.8,"LC",79856.7370137973,79856.7370137973,79856.7370137973,79856.7370137973,79856.7370137973
"1186",11245.12,"LC",230400.147456094,230400.147456094,230400.147456094,230400.147456094,230400.147456094
"1187",11246.32,"LC",106413.827412734,106413.827412734,106413.827412734,106413.827412734,106413.827412734
"1188",11253.6,"LC",19721.0458070591,19721.0458070591,19721.0458070591,19721.0458070591,19721.0458070591
"1189",11256,"LC",13471.4607104848,13471.4607104848,13471.4607104848,13471.4607104848,13471.4607104848
"1190",11277.84,"LC",46504.5981421413,46504.5981421413,46504.5981421413,46504.5981421413,46504.5981421413
"1191",11300.16,"CR",94842.2417860691,94842.2417860691,94842.2417860691,94842.2417860691,94842.2417860691
"1192",11314.24,"LC",1207674.77318358,1207674.77318358,1207674.77318358,1207674.77318358,1207674.77318358
"1193",11339.52,"LC",66693.6776060971,66693.6776060971,66693.6776060971,66693.6776060971,66693.6776060971
"1194",11348.24,"LC",36423.2380258605,36423.2380258605,36423.2380258605,36423.2380258605,36423.2380258605
"1195",11351.76,"LC",20471.0385981433,20471.0385981433,20471.0385981433,20471.0385981433,20471.0385981433
"1196",11370.24,"LC",26858.9769415683,26858.9769415683,26858.9769415683,26858.9769415683,26858.9769415683
